Tokens	Left_Offset	Left	Left_ID	Right_Offset	Right	Right_ID	Property
['Jean', '-', 'Louis', 'Bonaventure', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[6]	atis	Q483501	[9]	pent	Q1028181	P279
['Adidja', 'Palmer', ',', 'rele', 'sitou', 'Vybz', 'Kartel', ',', 'ki', 'fèt', 'sou', '7', 'janvye', '1976', 'nan', 'Kinstòn', '(', 'Jamayik', ')', ',', 'se', 'yon', 'chantè', ',', 'mizisyen', 'rege', ',', 'raga', 'jamayiken', '.']	[15]	Kinstòn	Q34692	[17]	Jamayik	Q766	P17
['Arièle', 'Sémenoff', ',', 'ki', 'fèt', '3', 'mas', '1947', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Imbler', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
"['Michel', 'Joseph', 'Martelly', ',', 'rele', 'tou', 'Sweet', 'Micky', '(', '""', 'Micky', 'le', 'doux', '""', 'nan', 'franse', ')', 'oubyen', 'Tèt', 'Kale', '(', '""', 'Crâne', 'rasé', '""', 'nan', 'kreyòl', 'ayisyen', ')', ',', 'ki', 'fèt', '12', 'fevriye', '1961', 'nan', 'Pòtoprens', '(', 'Ayiti', ')', ',', 'se', 'yon', 'mizisyen', ',', 'konpozitè', 'ak', 'militan', 'sosyo', '-', 'politik', 'ayisyen', '.']"	[26, 27]	kreyòl ayisyen	Q33491	[38]	Ayiti	Q790	P17
['Pou', 'yo', 'tounen', 'an', 'Ayiti', ',', 'Martelly', 'te', 'kòmanse', 'jwe', 'nan', 'klavye', 'tankou', 'yon', 'pitit', 'fi', '-', 'in', 'mizisyen', 'nan', 'sal', 'lokal', 'nan', 'Petyonvil', 'ak', 'Kenskòf', ',', 'savann', 'pou', 'bèt', 'yo', ',', '*', 'se', 'nan', 'Pòtoprens', '.']	[4]	Ayiti	Q790	[35]	Pòtoprens	Q34261	P36
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Grenad', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
"['Gen', 'te', 'tou', 'yo', 'te', 'yon', 'istwa', 'de', 'rekonèt', 'efè', 'ki', 'danjere', 'nan', 'vyolans', 'sa', 'a.', 'Nan', '1870s', 'a', ',', 'tribinal', 'yo', 'nan', 'Etazini', 'yo', 'sispann', 'rekonèt', 'an', 'komen', '-', 'lwa', 'sou', 'prensip', 'ke', 'yon', 'mari', 'gen', 'dwa', 'pou', 'yo', '""', 'fizikman', 'bat', 'yon', 'devwaye', 'madanm', '""', '.']"	[23]	Etazini	Q30	[36]	gen	Q5555008	P17
['asasinay', 'Onè', 'rive', 'tou', 'nan', 'kominote', 'imigran', 'yo', 'nan', 'Ewòp', ',', 'Etazini', 'ak', 'Kanada', '.']	[11]	Etazini	Q30	[13]	Kanada	Q16	P47
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Guerda', 'Louizor', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Bridgeport', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Philippe', 'Bas', ',', 'ki', 'fèt', '31', 'oktòb', '1973', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'komedyen', 'franse', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Philippe', 'Bas', ',', 'ki', 'fèt', '31', 'oktòb', '1973', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'komedyen', 'franse', '.']	[11]	Frans	Q142	[17]	franse	Q121842	P17
['Nora', 'Alicia', 'Ortiz', 'Salinas', ',', 'rele', 'Nora', 'Salinas', ',', 'ki', 'fèt', 'sou', '7', 'jen', '1976', 'nan', 'Monterrey', ',', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktris', 'meksikèn', '.']	[16]	Monterrey	Q81033	[19]	Meksik	Q96	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['Wedderburn', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['François', 'Vincentelli', ',', 'ki', 'fèt', '4', 'janvye', '1974', 'nan', 'Briksèl', '(', 'Bèljik', ')', ',', 'se', 'yon', 'aktè', 'bèlj', 'orijin', 'kòs', '.']	[9]	Briksèl	Q239	[11]	Bèljik	Q31	P17
['Mario', 'Jorge', 'Pasik', ',', 'ki', 'fèt', '3', 'mas', '1951', 'nan', 'Bwènozè', '(', 'Ajantin', ')', ',', 'se', 'yon', 'aktè', 'ajanten', ',', 'pi', 'pitit', 'frè', 'aktè', 'Salo', 'Pasik', '(', '1945', '-', '2017', ')', '.']	[10]	Bwènozè	Q1486	[12]	Ajantin	Q414	P36
['Sami', 'Frei', ',', 'rele', 'Sami', 'Frey', ',', 'se', 'yon', 'aktè', 'franse', 'ki', 'fèt', '13', 'oktòb', '1937', 'nan', 'Pari', '(', 'Frans', ')', '.']	[10]	franse	Q121842	[19]	Frans	Q142	P17
['Sami', 'Frei', ',', 'rele', 'Sami', 'Frey', ',', 'se', 'yon', 'aktè', 'franse', 'ki', 'fèt', '13', 'oktòb', '1937', 'nan', 'Pari', '(', 'Frans', ')', '.']	[17]	Pari	Q90	[19]	Frans	Q142	P17
['Elmira', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Mosier', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Andrea', 'Escalona', 'Rodríguez', ',', 'ki', 'fèt', '6', 'out', '1986', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'prezantatris', 'televizyon', ',', 'chantèz', ',', 'aktris', 'televizyon', 'ak', 'teyat', '.']	[10]	Meksiko	Q1489	[12]	Meksik	Q96	P17
['Monterey', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cordoue	Q81972	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Seville', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Seville	Q8717	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Seville', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Sara', 'Schlackman', ',', 'rele', 'Sara', 'Rue', ',', 'ki', 'fèt', '26', 'janvye', '1979', 'nan', 'Nouyòk', 'nan', 'leta', 'Nou', 'Yòk', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktris', 'ak', 'pwodiktris', 'amerikèn', '.']	[13]	Nouyòk	Q60	[19]	Etazini	Q30	P17
['South', 'Boston', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[7]	Vijini	Q1370	[10]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Grenad', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cadix', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cadix	Q81978	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cadix', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Huelva	Q95015	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Huelva', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['ki', 'fèt', '26', 'oktòb', '1954', 'nan', 'Cleveland', ',', 'Ohio', ',', 'nan', 'Ohio', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktè', 'ameriken', '.']	[6, 7, 8]	Cleveland, Ohio	Q37320	[13]	Etazini	Q30	P17
['Jang', 'Seo', '-', 'hee', ',', 'ki', 'fèt', '5', 'janvye', '1972', 'nan', 'Seoul', '(', 'Kore', 'disid', ')', ',', 'se', 'yon', 'aktris', 'sidkoreyèn', '.']	[11]	Seoul	Q8684	[13, 14]	Kore disid	Q884	P17
['McDermitt', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Vincent', 'Rottiers', ',', 'ki', 'fèt', '17', 'jen', '1986', 'nan', 'Évry', 'depatman', 'Essonne', '(', 'Frans', ')', ',', 'se', 'yon', 'aktè', 'franse', '.']	[13]	Frans	Q142	[19]	franse	Q121842	P17
['Sabrina', 'Salvador', 'Busca', ',', 'ki', 'fèt', '6', 'septanm', '1980', 'nan', 'Karakas', '(', 'Venezwela', ')', ',', 'se', 'yon', 'aktris', ',', 'mannken', ',', 'animatris', 'radyo', 'ak', 'televizyon', 'venezwelyèn', '.']	[10]	Karakas	Q1533	[12]	Venezwela	Q717	P17
['Jean', 'Patrice', 'Chaippini', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[5]	atis	Q483501	[8]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Almería	Q81802	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Málaga	Q95028	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Raoul', 'Jules', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['  ', 'Cartajima', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[7]	Málaga	Q95028	[16]	Espay	Q29	P17
['  ', 'Cartajima', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Málaga', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[12]	Andalouzi	Q5783	[16]	Espay	Q29	P17
['Wilfred', 'Daleus', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Ernst', 'Jean', 'Louis', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[5]	atis	Q483501	[8]	pent	Q1028181	P279
['Pennington', 'Gap', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[7]	Vijini	Q1370	[10]	Etazini	Q30	P17
['Christian', 'Marie', 'Serratos', ',', 'ki', 'fèt', '21', 'septanm', '1990', 'nan', 'Pasadena', ',', 'nan', 'Kalifòni', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktris', 'ak', 'chantèz', 'amerikèn', '.']	[13]	Kalifòni	Q99	[15]	Etazini	Q30	P17
['Uriel', 'del', 'Toro', ',', 'ki', 'fèt', '10', 'out', '1978', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'modèl', 'ak', 'aktè', 'telenovela', 'meksiken', '.']	[10]	Meksiko	Q1489	[12]	Meksik	Q96	P17
['Glide', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Leon', 'Gerelus', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Neil', 'Jackson', ',', 'ki', 'fèt', '5', 'mas', '1976', 'nan', 'Luton', 'nan', 'Angletè', '(', 'Wayòm', 'Ini', ')', ',', 'se', 'yon', 'aktè', 'ak', 'ekriven', 'anglè', '.']	[11]	Angletè	Q21	[13, 14]	Wayòm Ini	Q145	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cordoue	Q81972	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Marthe', '-', 'Jeanne', 'Barentin', ',', 'rele', 'Nadia', 'Barentin', ',', 'ki', 'fèt', 'oktòb', '1936', 'nan', 'Pari', '(', 'Frans', ')', 'epi', 'ki', 'mouri', '22', 'mas', '2011', 'nan', 'Pari', '.']	[14]	Pari	Q90	[16]	Frans	Q142	P17
['Marthe', '-', 'Jeanne', 'Barentin', ',', 'rele', 'Nadia', 'Barentin', ',', 'ki', 'fèt', 'oktòb', '1936', 'nan', 'Pari', '(', 'Frans', ')', 'epi', 'ki', 'mouri', '22', 'mas', '2011', 'nan', 'Pari', '.']	[16]	Frans	Q142	[14]	Pari	Q90	P17
['Marco', 'Muñoz', ',', 'ki', 'fèt', '9', 'mas', '1957', 'nan', 'La', 'Paz', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktè', 'meksiken', '.']	[12]	Meksik	Q96	[18]	meksiken	Q1209676	P17
['LaForest', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[3]	atis	Q483501	[6]	pent	Q1028181	P279
['Wilson', 'Anacreon', '(', 'ki', 'fèt', 'lane', '1957', 'nan', 'Pòtoprens', ')', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[12]	atis	Q483501	[15]	pent	Q1028181	P279
['Joseph', 'Vincent', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Natalia', 'Andrea', 'Betancurt', 'Callejas', ',', 'rele', 'Natalia', 'Betancurt', ',', 'ki', 'fèt', '4', 'avril', '1980', 'nan', 'Bogota', 'nan', 'Cundinamarca', '(', 'Kolonbi', ')', ',', 'se', 'yon', 'aktris', ',', 'mannken', ',', 'chantèz', 'ak', 'konpozitris', 'kolonbyèn', '.']	[15]	Bogota	Q2841	[19]	Kolonbi	Q739	P36
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cadix', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cadix	Q81978	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cadix', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Dieudonne', 'Rouanez', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Appalachia', 'se', 'yon', 'vil', 'nan', 'eta', 'Vijini', ',', 'nan', 'Etazini', '.']	[6]	Vijini	Q1370	[9]	Etazini	Q30	P17
['Chapelet', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[3]	atis	Q483501	[6]	pent	Q1028181	P279
['Salomé', 'Lelouch', ',', 'ki', 'fèt', '25', 'jen', '1983', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'komedyèn', ',', 'metèz', 'an', 'sèn', 'ak', 'pwodiktris', 'teyat', 'fransèz', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Samira', 'Wiley', ',', 'ki', 'fèt', '15', 'avril', '1987', 'nan', 'Wachintòn', '(', 'Etazini', ')', ',', 'se', 'yon', 'aktris', 'amerikèn', '.']	[9]	Wachintòn	Q61	[11]	Etazini	Q30	P17
['Mamadi', 'Nana', ',', 'ki', 'fèt', '31', 'desanm', '1972', 'nan', 'Ouagadougou', '(', 'Boukinafaso', ')', ',', 'se', 'yon', 'aktè', 'ak', 'chantè', 'boukinabè', '.']	[9]	Ouagadougou	Q3777	[11]	Boukinafaso	Q965	P36
['María', 'Fernanda', 'Urdapilleta', 'Foullon', ',', 'rele', 'Fernanda', 'Urdapilleta', ',', 'ki', 'fèt', '17', 'fevriye', '1998', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktris', 'meksikèn', '.']	[15]	Meksiko	Q1489	[17]	Meksik	Q96	P17
['Enil', 'Desir', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Almería	Q81802	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Juan', 'Manuel', 'Osorio', 'Ortiz', ',', 'releJuan', 'Osorio', ',', 'ki', 'fèt', '24', 'jen', '1957', 'nan', 'Toluca', 'de', 'Lerdo', '(', 'Meksik', ')', ',', 'se', 'yon', 'pwodiktè', 'meksiken', 'televizyon', '.']	[18]	Meksik	Q96	[24]	meksiken	Q1209676	P17
['Li', 'se', 'yon', 'atis', ',', 'chantè', 'ak', 'mizisyen', 'kreyòl', '.']	[3]	atis	Q483501	[7]	mizisyen	Q639669	P279
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cordoue	Q81972	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cordoue', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Claude', 'Lelouch', ',', 'ki', 'fèt', '30', 'oktòb', '1937', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'reyalizatè', ',', 'pwodiktè', ',', 'senaris', 'ak', 'kadrè', 'franse', '.']	[9]	Pari	Q90	[11]	Frans	Q142	P17
['Corbett', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Karyme', 'Lucía', 'Lozano', 'Carreno', ',', 'rele', 'Karyme', 'Lozano', ',', 'ki', 'fèt', '3', 'avril', '1978', 'nan', 'Meksiko', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktris', 'meksikèn', '.']	[15]	Meksiko	Q1489	[17]	Meksik	Q96	P17
['Drewsey', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Colette', 'Ebran', ',', 'rele', 'Sophie', 'Grimaldi', ',', 'ki', 'fèt', '14', 'jen', '1934', 'nan', 'Pari', '(', 'Frans', ')', ',', 'se', 'yon', 'aktris', 'fransèz', '.']	[13]	Pari	Q90	[15]	Frans	Q142	P17
['Serge', 'Jolimeau', 'se', 'yon', 'atis', ',', 'yon', 'pent', 'ayisyen', '.']	[4]	atis	Q483501	[7]	pent	Q1028181	P279
['Roseburg', 'se', 'yon', 'vil', 'nan', 'eta', 'Oregon', ',', 'nan', 'Etazini', '.']	[6]	Oregon	Q824	[9]	Etazini	Q30	P17
['Diana', 'Bovio', ',', 'ki', 'fèt', '12', 'mas', '1989', 'nan', 'Monterrey', ',', 'Nuevo', 'León', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktris', 'meksikèn', '.']	[9]	Monterrey	Q81033	[14]	Meksik	Q96	P17
['Phong', 'Nha', '-', 'Ke', 'Bang', 'se', 'yon', 'pak', 'nasyonal', 'nan', 'pwovens', 'Quang', 'Binh', ',', 'Vyetnam', '.']	[11, 12]	Quang Binh	Q23533	[14]	Vyetnam	Q881	P17
['Sofia', 'Carmina', 'Coppola', ',', 'ki', 'fèt', '14', 'me', '1971', 'nan', 'Nouyòk', '(', 'Etazini', ')', ',', 'se', 'yon', 'reyalizatris', ',', 'aktris', ',', 'pwodiktris', 'ak', 'senaris', 'amerikèn', '.']	[10]	Nouyòk	Q60	[12]	Etazini	Q30	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cadix', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Cadix	Q81978	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Cadix', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Grenad', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[6]	Almería	Q81802	[15]	Espay	Q29	P17
['   ', 'se', 'yon', 'komin', 'nan', 'pwovens', 'Almería', ',', 'nan', 'kominote', 'otonòm', 'Andalouzi', ',', 'nan', 'peyi', 'Espay', '.']	[11]	Andalouzi	Q5783	[15]	Espay	Q29	P17
['Nuevitas', 'se', 'yon', 'vil', 'nan', 'pwovens', 'Camagüey', ',', 'nan', 'peyi', 'Kiba', '.']	[6]	Camagüey	Q215147	[10]	Kiba	Q241	P17
['Pwovens', 'yo', 'nan', 'peyi', 'Kiba', 'divize', 'pa', '169', 'minisipalite', 'oubyen', 'municipios', ',', 'mannyè', 'yo', 'rele', 'l', 'Kiba', '.']	[4]	Kiba	Q241	[4]	Kiba	Q241	P17
['De', '(', '2', ')', 'mwa', 'apre', 'nesans', 'li', ',', 'li', 'te', 'demenaje', 'ale', 'rete', 'nan', 'Okap', ',', 'Ayiti', ',', 'kote', 'li', 'te', 'pase', 'ane', 'li', 'ap', 'grandi', 'avèk', 'granmè', 'li', '.']	[15]	Okap	Q216835	[17]	Ayiti	Q790	P17
['Beatriz', 'Monroy', 'Alarcón', ',', 'rele', 'Betty', 'Monroe', ',', 'ki', 'fèt', '4', 'mas', '1978', 'nan', 'Guadalajara', ',', 'Jalisco', '(', 'Meksik', ')', ',', 'se', 'yon', 'aktris', 'meksikèn', '.']	[14]	Guadalajara	Q9022	[18]	Meksik	Q96	P17
