text,text_clean,text_ents
Hampir berjalan 20 tahun tradisi ini berjalan.,Hampir berjalan tahun tradisi ini berjalan,Hampir berjalan tahun tradisi ini berjalan
Di pinggir [[rumah]]-[[rumah]] penduduk selalu saja bisa ditemui ternak lebah sederhana.,Di pinggir rumahrumah penduduk selalu saja bisa ditemui ternak lebah sederhana,Di pinggir rumahrumah penduduk selalu saja bisa ditemui ternak lebah sederhana
"Sampai akhirnya terdapat mahasiswa asal kampung tersebut, pulang dari [[Jakarta]].",Sampai akhirnya terdapat mahasiswa asal kampung tersebut pulang dari Jakarta,Sampai akhirnya terdapat mahasiswa asal kampung tersebut pulang dari Jakarta
Kemudian mahasiswa tersebut meminta kepada beberapa penduduk madu dari “nyiruan ini.” Madu ini dikemas ke dalam botol sebanyak 2 botol.,Kemudian mahasiswa tersebut meminta kepada beberapa penduduk madu dari “ nyiruan ini ” Madu ini dikemas ke dalam botol sebanyak botol,Kemudian mahasiswa tersebut meminta kepada beberapa penduduk madu dari “ nyiruan ini ” Madu ini dikemas ke dalam botol sebanyak botol
Madu dalam botol tersebut ternyata merupakan pesanan teman dari mahasiswa tersebut.,Madu dalam botol tersebut ternyata merupakan pesanan teman dari mahasiswa tersebut,Madu dalam botol tersebut ternyata merupakan pesanan teman dari mahasiswa tersebut
Dari “titik” inilah awal mula perubahan besar terjadi dikampung ini.,Dari “ titik ” inilah awal mula perubahan besar terjadi dikampung ini,Dari “ titik ” inilah awal mula perubahan besar terjadi dikampung ini
Warga Cingagoler semenjak itu menjadikan “nyiruan” sebagai komoditi unggulan karena banyak masyarakat lain “masyarakat kota” meminta/memesan madu dari kampung Cingagoler.,Warga Cingagoler semenjak itu menjadikan “ nyiruan ” sebagai komoditi unggulan karena banyak masyarakat lain “ masyarakat kota ” memintamemesan madu dari kampung Cingagoler,Warga Cingagoler semenjak itu menjadikan “ nyiruan ” sebagai komoditi unggulan karena banyak masyarakat lain “ masyarakat kota ” memintamemesan madu dari kampung Cingagoler
Inilah awal kelahiran komunitas Macing di kampung Cingagoler.,Inilah awal kelahiran komunitas Macing di kampung Cingagoler,Inilah awal kelahiran komunitas Macing di kampung Cingagoler
.am em i Intanet kod bilong kantri [[Armenia]].,am em i Intanet kod bilong kantri Armenia,am em i Intanet kod bilong kantri Armenia
.gf em i Intanet kod bilong kantri Pranis Giana.,gf em i Intanet kod bilong kantri Pranis Giana,gf em i Intanet kod bilong kantri Pranis Giana
"Saina ( o ""Republik bilong Manmeri bilong Saina"", [[Tok Saina]]: 中华人民共和国/中国) emi wanpela bikpela [[kantri]] long [[Esia]].",Saina o Republik bilong Manmeri bilong Saina Tok Saina 中华人民共和国中国 emi wanpela bikpela kantri long Esia,Saina o Republik bilong Manmeri bilong Saina Tok_Saina 中华人民共和国中国 emi wanpela bikpela kantri long Esia
"[[Kapitol]] bilong em i [[Beijing]], na taun bikpela tumas bilong en emi [[Sianghai]].",Kapitol bilong em i Beijing na taun bikpela tumas bilong en emi Sianghai,Kapitol bilong em i Beijing na taun bikpela tumas bilong en emi Sianghai
"Nambawan tokples bilong Saina i [[Tok Saina]], na Saina igat ol narapela tokples tu.",Nambawan tokples bilong Saina i Tok Saina na Saina igat ol narapela tokples tu,Nambawan tokples bilong Saina i Tok_Saina na Saina igat ol narapela tokples tu
.ru em i Intanet kod bilong kantri [[Rasia]].,ru em i Intanet kod bilong kantri Rasia,ru em i Intanet kod bilong kantri Rasia
Busares i kapitol bilong [[Romenia]].,Busares i kapitol bilong Romenia,Busares i kapitol bilong Romenia
Stockholm i kapitol bilong [[Suwidan]].,Stockholm i kapitol bilong Suwidan,Stockholm i kapitol bilong Suwidan
Rabaul em i bin [[kapitol]] na taun bikpela tumas bilong [[Is Niu Briten]] provins long [[Papua Niugini]].,Rabaul em i bin kapitol na taun bikpela tumas bilong Is Niu Briten provins long Papua Niugini,Rabaul em i bin kapitol na taun bikpela tumas bilong Is Niu Briten provins long Papua Niugini
Rabaul i stap pinis klostu tru long sampela maunten i save pairap.,Rabaul i stap pinis klostu tru long sampela maunten i save pairap,Rabaul i stap pinis klostu tru long sampela maunten i save pairap
"Long [[1994]], tupela maunten - Vulcan na Tavurvur - i pairap na bagarapim taun olgeta, na nau kapitol bilong provins i go long [[Kokopo]] taun.",Long tupela maunten Vulcan na Tavurvur i pairap na bagarapim taun olgeta na nau kapitol bilong provins i go long Kokopo taun,Long tupela maunten Vulcan na Tavurvur i pairap na bagarapim taun olgeta na nau kapitol bilong provins i go long Kokopo taun
.sj em i Intanet kod bilong kantri Svalbad na Jan Mayen.,sj em i Intanet kod bilong kantri Svalbad na Jan Mayen,sj em i Intanet kod bilong kantri Svalbad na Jan Mayen
Pichilemu em i lajes citi bilong Chile.,Pichilemu em i lajes citi bilong Chile,Pichilemu em i lajes citi bilong Chile
.nu em i Intanet kod bilong kantri Niue.,nu em i Intanet kod bilong kantri Niue,nu em i Intanet kod bilong kantri Niue
.mz em i Intanet kod bilong kantri Mozambique.,mz em i Intanet kod bilong kantri Mozambique,mz em i Intanet kod bilong kantri Mozambique
Beljiam i wanpela [[kantri]] bilong [[Yurop]].,Beljiam i wanpela kantri bilong Yurop,Beljiam i wanpela kantri bilong Yurop
Beising ([[Tok Saina]]: 北京) em i [[kapitol]] long [[kantri]] Republik bilong Manmeri bilong China.,Beising Tok Saina 北京 em i kapitol long kantri Republik bilong Manmeri bilong China,Beising Tok_Saina 北京 em i kapitol long kantri Republik bilong Manmeri bilong China
Beising i gat 7.5 million manmeri insait em.,Beising i gat million manmeri insait em,Beising i gat million manmeri insait em
Plak bilong [[Pinlan]] i mak olsem ofisel plak bilong kantri long [[1920]].,Plak bilong Pinlan i mak olsem ofisel plak bilong kantri long,Plak bilong Pinlan i mak olsem ofisel plak bilong kantri long
" emi wanpela taun long León provins, Castile na León, Penis.",emi wanpela taun long León provins Castile na León Penis,emi wanpela taun long León provins Castile na León Penis
"Kontinen, o kontinent, em i minim wanpela traipela hap giraun long wol.",Kontinen o kontinent em i minim wanpela traipela hap giraun long wol,Kontinen o kontinent em i minim wanpela traipela hap giraun long wol
Hekte bilong en i winim ol [[ailan]].,Hekte bilong en i winim ol ailan,Hekte bilong en i winim ol ailan
[[Namba]] bilong ol kontinen.,Namba bilong ol kontinen,Namba bilong ol kontinen
Igat tok long namba bilong ol kontinen long [[wol]].,Igat tok long namba bilong ol kontinen long wol,Igat tok long namba bilong ol kontinen long wol
Sampela lain save tok olsem igat 7 kontinen.,Sampela lain save tok olsem igat kontinen,Sampela lain save tok olsem igat kontinen
"Na tu igat ol kainkain tingting we igat 6, 5, o 4 kontinen long [[wol]]:",Na tu igat ol kainkain tingting we igat o kontinen long wol,Na tu igat ol kainkain tingting we igat o kontinen long wol
Kairuku Hiri i wanpela distrik long [[Sentral Provins]].,Kairuku Hiri i wanpela distrik long Sentral Provins,Kairuku Hiri i wanpela distrik long Sentral_Provins
"Populesen bilong em i 63,000 long yia 2000, na i gat sampela bikpela taun olsem [[Pot Mosbi]] na Bereina.",Populesen bilong em i long yia na i gat sampela bikpela taun olsem Pot Mosbi na Bereina,Populesen bilong em i long yia na i gat sampela bikpela taun olsem Pot_Mosbi na Bereina
Helen Clark i praim minista bilong [[Niu Silan]].,Helen Clark i praim minista bilong Niu Silan,Helen Clark i praim minista bilong Niu_Silan
Mama i karim em long February 26 bilong yia [[1950]].,Mama i karim em long February bilong yia,Mama i karim em long February bilong yia
Filipin em i wanpela [[kantri]] long [[Esia]].,Filipin em i wanpela kantri long Esia,Filipin em i wanpela kantri long Esia
[[Kapitol]] long emi Manila.,Kapitol long emi Manila,Kapitol long emi Manila
Pilipin em i gat 100.981.437 manmeri (2015).,Pilipin em i gat manmeri,Pilipin em i gat manmeri
"Ofisel nem: Tok [[Filipin]]: [[Republika ng Pilipinas]], Tok Inglis: Republic of The [[Philippines]], Tok Pisin: Republik blong [[Filipin]].",Ofisel nem Tok Filipin Republika ng Pilipinas Tok Inglis Republic of The Philippines Tok Pisin Republik blong Filipin,Ofisel nem Tok Filipin Republika ng Pilipinas Tok Inglis Republic of The Philippines Tok Pisin Republik blong Filipin
Em i wanpla independen ailan kantri i stap long Saut-is Esia na Wes Pasifik.,Em i wanpla independen ailan kantri i stap long Sautis Esia na Wes Pasifik,Em i wanpla independen ailan kantri i stap long Sautis Esia na Wes Pasifik
"Filipin i mekim 7,107 ailan.",Filipin i mekim ailan,Filipin i mekim ailan
"Tripla bikpla hap long ol displa ailans em i Luzon long not, Visayas long namel na Mindanao long saut.",Tripla bikpla hap long ol displa ailans em i Luzon long not Visayas long namel na Mindanao long saut,Tripla bikpla hap long ol displa ailans em i Luzon long not Visayas long namel na Mindanao long saut
Kapital blong em i Manila na biktaun i gat moa olsem manmeri long ol i Quezon City.,Kapital blong em i Manila na biktaun i gat moa olsem manmeri long ol i Quezon City,Kapital blong em i Manila na biktaun i gat moa olsem manmeri long ol i Quezon City
Tupla biktaun olsem hap long Metro Manila o NCR Rijiin.,Tupla biktaun olsem hap long Metro Manila o NCR Rijiin,Tupla biktaun olsem hap long Metro Manila o NCR Rijiin
"Filipin i gat Wes Filipin Si na Saut China si long wes, Filipin Si na Pasifik long is, Celebes si long saut na Babuyan Chanel long not.",Filipin i gat Wes Filipin Si na Saut China si long wes Filipin Si na Pasifik long is Celebes si long saut na Babuyan Chanel long not,Filipin i gat Wes Filipin Si na Saut China si long wes Filipin Si na Pasifik long is Celebes si long saut na Babuyan Chanel long not
Filipin i kisin banis wantaim long Taiwan long not na Palau long is na Indonesia na Malaysia long saut.,Filipin i kisin banis wantaim long Taiwan long not na Palau long is na Indonesia na Malaysia long saut,Filipin i kisin banis wantaim long Taiwan long not na Palau long is na Indonesia na Malaysia long saut
"Filipin i stap long ""Pacific Ring of Fire"" na ""equator"" olsem na Filipin i kisim planti birua wankain, Earthquake na Typhoon.",Filipin i stap long Pacific Ring of Fire na equator olsem na Filipin i kisim planti birua wankain Earthquake na Typhoon,Filipin i stap long Pacific Ring of Fire na equator olsem na Filipin i kisim planti birua wankain Earthquake na Typhoon
Tasol em i kisim tu wanpla bikpla bikbus na ol abus na binatang long wol.,Tasol em i kisim tu wanpla bikpla bikbus na ol abus na binatang long wol,Tasol em i kisim tu wanpla bikpla bikbus na ol abus na binatang long wol
"Filipin i mekim klostu 300,000 square kilometers, na i kisim 100 million manmeri.",Filipin i mekim klostu square kilometers na i kisim million manmeri,Filipin i mekim klostu square kilometers na i kisim million manmeri
Em i namba 12 long bikpla namba long manmeri long wol na namba 8 long Esia.,Em i namba long bikpla namba long manmeri long wol na namba long Esia,Em i namba long bikpla namba long manmeri long wol na namba long Esia
10 million manmeri blong Filipin tu i stap long narapla kantri autsait blong Filipin.,million manmeri blong Filipin tu i stap long narapla kantri autsait blong Filipin,million manmeri blong Filipin tu i stap long narapla kantri autsait blong Filipin
Planti narapla manmeri i stap long Filipin.,Planti narapla manmeri i stap long Filipin,Planti narapla manmeri i stap long Filipin
Nambawan manmeri husat i stap long Filipin long taim bipo em i Negrito manmeri.,Nambawan manmeri husat i stap long Filipin long taim bipo em i Negrito manmeri,Nambawan manmeri husat i stap long Filipin long taim bipo em i Negrito manmeri
Negrito i kamap long Melanesian famili.,Negrito i kamap long Melanesian famili,Negrito i kamap long Melanesian famili
Ostronesian manmeri i stap tu long Filipin.,Ostronesian manmeri i stap tu long Filipin,Ostronesian manmeri i stap tu long Filipin
"Em i Tagalog, Cebuano, Bikolano, [[Palawan]], Tagbanwa na narapla kain manmeri husat i stap long Filipin nau.",Em i Tagalog Cebuano Bikolano Palawan Tagbanwa na narapla kain manmeri husat i stap long Filipin nau,Em i Tagalog Cebuano Bikolano Palawan Tagbanwa na narapla kain manmeri husat i stap long Filipin nau
"Manmeri blong Filipin i tret wantaim long Chinese, Indian, Malay na Muslim manmeri.",Manmeri blong Filipin i tret wantaim long Chinese Indian Malay na Muslim manmeri,Manmeri blong Filipin i tret wantaim long Chinese Indian Malay na Muslim manmeri
Dastawe planti liklik kantri husat i kisim planti samting blong narapla kantri husat i mekim tret long em i mekim long Filipin long taim bipo.,Dastawe planti liklik kantri husat i kisim planti samting blong narapla kantri husat i mekim tret long em i mekim long Filipin long taim bipo,Dastawe planti liklik kantri husat i kisim planti samting blong narapla kantri husat i mekim tret long em i mekim long Filipin long taim bipo
Ferdinand Magellan i kamap long Homonhon ailan long Is Samar provins (nau) long krismas 1521.,Ferdinand Magellan i kamap long Homonhon ailan long Is Samar provins nau long krismas,Ferdinand Magellan i kamap long Homonhon ailan long Is Samar provins nau long krismas
Em i as long Spain i kisim Filipin olgeta.,Em i as long Spain i kisim Filipin olgeta,Em i as long Spain i kisim Filipin olgeta
"Long 1543 Wokabaut man blong Spain, Ruy Lopez de Villalobos i givim nem long ol Filipin ailan ""Las Islas Filipinas"" Em i kisim nem ya long nem blong King blong Spain, em i Philip II.",Long Wokabaut man blong Spain Ruy Lopez de Villalobos i givim nem long ol Filipin ailan Las Islas Filipinas Em i kisim nem ya long nem blong King blong Spain em i Philip II,Long Wokabaut man blong Spain Ruy Lopez de Villalobos i givim nem long ol Filipin ailan Las Islas Filipinas Em i kisim nem ya long nem blong King blong Spain em i Philip II
.re em i Intanet kod bilong kantri Reunion.,re em i Intanet kod bilong kantri Reunion,re em i Intanet kod bilong kantri Reunion
"Hangul ([[Tok Koria]]:한글 ""Hangeul"" (long Saut Koria) o Chosongul (Tok Koria: 조선글 ""Joseongeul"" (long Not Koria) em i nem bilong ol leta o alfabet bilong Tok Koria.",Hangul Tok Koria한글 Hangeul long Saut Koria o Chosongul Tok Koria 조선글 Joseongeul long Not Koria em i nem bilong ol leta o alfabet bilong Tok Koria,Hangul Tok_Koria한글 Hangeul long Saut Koria o Chosongul Tok Koria 조선글 Joseongeul long Not Koria em i nem bilong ol leta o alfabet bilong Tok Koria
Lorengau em i [[kapitol]] na taun bikpela tumas bilong [[Manus]] provins long [[Papua Niugini]].,Lorengau em i kapitol na taun bikpela tumas bilong Manus provins long Papua Niugini,Lorengau em i kapitol na taun bikpela tumas bilong Manus provins long Papua Niugini
"Komunikesen (long Tok Inglis ""Communication"") i samting i mekim mining long wanpela lain manmeri long narapela lain manmeri.",Komunikesen long Tok Inglis Communication i samting i mekim mining long wanpela lain manmeri long narapela lain manmeri,Komunikesen long Tok Inglis Communication i samting i mekim mining long wanpela lain manmeri long narapela lain manmeri
Ol i yusim mak o krai long mekim mining.,Ol i yusim mak o krai long mekim mining,Ol i yusim mak o krai long mekim mining
Solomon Ailans Pijin stap wanpela pijin tok toktok bilong [[Solomon Ailans]].,Solomon Ailans Pijin stap wanpela pijin tok toktok bilong Solomon Ailans,Solomon Ailans Pijin stap wanpela pijin tok toktok bilong Solomon_Ailans
"Em stap wankain [[Bislama]], [[Tok Pisin]] an [[Tores Stret Kriol]].",Em stap wankain Bislama Tok Pisin an Tores Stret Kriol,Em stap wankain Bislama Tok Pisin an Tores Stret Kriol
Yia 1946 (MCMXLVI) i stat long [[Tunde]] long kalenda bilong Gregori.,Yia MCMXLVI i stat long Tunde long kalenda bilong Gregori,Yia MCMXLVI i stat long Tunde long kalenda bilong Gregori
.uy em i Intanet kod bilong kantri Uruguay.,uy em i Intanet kod bilong kantri Uruguay,uy em i Intanet kod bilong kantri Uruguay
Da Latin alpabet stap alpabet bilong tokples olsem yusim Latin skript.,Da Latin alpabet stap alpabet bilong tokples olsem yusim Latin skript,Da Latin alpabet stap alpabet bilong tokples olsem yusim Latin skript
