text,text_clean,text_ents
"Long sam kaontri, i gat stet, kaunti o provins olsem ol liklik hap insaed long ol kaontri.",Long sam kaontri i gat stet kaunti o provins olsem ol liklik hap insaed long ol kaontri,Long sam kaontri i gat stet kaunti o provins olsem ol liklik hap insaed long ol kaontri
José Bénazéraf (8 Januware 1922 – 1 Desemba 2012) em i direkta blong muvi blong [[Franis]].,José Bénazéraf Januware Desemba em i direkta blong muvi blong Franis,José Bénazéraf Januware Desemba em i direkta blong muvi blong Franis
"Ostria (toktok Jemani - ""Republik Österreich"") i kaontri long Europe.",Ostria toktok Jemani Republik Österreich i kaontri long Europe,Ostria toktok Jemani Republik Österreich i kaontri long Europe
"I long [[Jemani]], Czechia, [[Slovakia]], Hungary, [[Slovenia]], [[Itali]], Switzerland, [[Liechtenstein]].",I long Jemani Czechia Slovakia Hungary Slovenia Itali Switzerland Liechtenstein,I long Jemani Czechia Slovakia Hungary Slovenia Itali Switzerland Liechtenstein
Kapital blong hem i [[Vienna]] (Wien).,Kapital blong hem i Vienna Wien,Kapital blong hem i Vienna Wien
Presidens blong hem i Alexander Van der Bellen.,Presidens blong hem i Alexander Van der Bellen,Presidens blong hem i Alexander Van der Bellen
Chancellor blong hem i Sebastian Kurz.,Chancellor blong hem i Sebastian Kurz,Chancellor blong hem i Sebastian Kurz
"Long Julae 2015, populaesen blong [[Ostria]] i stap araon eit mo haf milien.",Long Julae populaesen blong Ostria i stap araon eit mo haf milien,Long Julae populaesen blong Ostria i stap araon eit mo haf milien
Emily Elizabeth Dickinson (10 Desemba 1830 – 15 May 1886) em i bin wan poet blong [[Amerika]].,Emily Elizabeth Dickinson Desemba May em i bin wan poet blong Amerika,Emily Elizabeth Dickinson Desemba May em i bin wan poet blong Amerika
William Henry Harrison Sr. (1773 - 1841) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,William Henry Harrison Sr i hed blong stet blong Yunaeted Stet blong Amerika,William Henry Harrison Sr i hed blong stet blong Yunaeted_Stet_blong_Amerika
Xi Jinping (boen 15/6/1953) i hed blong stet blong [[Jaena]].,Xi Jinping boen i hed blong stet blong Jaena,Xi Jinping boen i hed blong stet blong Jaena
Senegal i kaontri long [[Afrika]].,Senegal i kaontri long Afrika,Senegal i kaontri long Afrika
"La Vila Joiosa em i wan taon blong Valencian Kaontri, Spain.",La Vila Joiosa em i wan taon blong Valencian Kaontri Spain,La Vila Joiosa em i wan taon blong Valencian Kaontri Spain
"Long 2019, populaesen blong la Vila Joiosa i stap araon 35,000 pipol.",Long populaesen blong la Vila Joiosa i stap araon pipol,Long populaesen blong la Vila Joiosa i stap araon pipol
I gat tu ofisol lanwis in [[la Vila Joiosa]]: Katalan mo Spanish.,I gat tu ofisol lanwis in la Vila Joiosa Katalan mo Spanish,I gat tu ofisol lanwis in la_Vila_Joiosa Katalan mo Spanish
Gladys Louise Smith (8 Epril 1892 – 29 Mei 1979) em i bin akta blong [[Yunaeted Stet blong Amerika]].,Gladys Louise Smith Epril Mei em i bin akta blong Yunaeted Stet blong Amerika,Gladys Louise Smith Epril Mei em i bin akta blong Yunaeted_Stet_blong_Amerika
François Gérard Georges Nicolas Hollande (bon 12 Ogis 1954) i bin wan hed blong stet blong [[Franis]].,François Gérard Georges Nicolas Hollande bon Ogis i bin wan hed blong stet blong Franis,François Gérard Georges Nicolas Hollande bon Ogis i bin wan hed blong stet blong Franis
Chester Alan Arthur (5/10/1829 - 18 November 1886) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Chester Alan Arthur November i hed blong stet blong Yunaeted Stet blong Amerika,Chester Alan Arthur November i hed blong stet blong Yunaeted_Stet_blong_Amerika
Saot Koria i kaontri blong [[Esia]].,Saot Koria i kaontri blong Esia,Saot Koria i kaontri blong Esia
"Kapital blong hem i [[Seoul]], populaesen blong hem i 9.8 milian.",Kapital blong hem i Seoul populaesen blong hem i milian,Kapital blong hem i Seoul populaesen blong hem i milian
"Saot Koria i stap 33 mo 38 not latitud digri, 126 mo 132 is longitud digri.",Saot Koria i stap mo not latitud digri mo is longitud digri,Saot Koria i stap mo not latitud digri mo is longitud digri
Hip-hop hemi wan danis we yumi lo yut senta yumi stap traem blo lanem ao blo danis lem.,Hiphop hemi wan danis we yumi lo yut senta yumi stap traem blo lanem ao blo danis lem,Hiphop hemi wan danis we yumi lo yut senta yumi stap traem blo lanem ao blo danis lem
"Cheongnyangri Stesen i relwei stesen, stap long istaon long [[Seoul]].",Cheongnyangri Stesen i relwei stesen stap long istaon long Seoul,Cheongnyangri Stesen i relwei stesen stap long istaon long Seoul
"Stesen ia i resevem Gyeongwon laen, Gyeongchun laen.",Stesen ia i resevem Gyeongwon laen Gyeongchun laen,Stesen ia i resevem Gyeongwon laen Gyeongchun laen
Hartford hem i kapital blong Connecticut.,Hartford hem i kapital blong Connecticut,Hartford hem i kapital blong Connecticut
"Long July 2016, populaesen blong Hartford i stap araon 123,243.",Long July populaesen blong Hartford i stap araon,Long July populaesen blong Hartford i stap araon
Rudno i wan vilej long taon blong Krzeszowice long saot blong [[Polan]].,Rudno i wan vilej long taon blong Krzeszowice long saot blong Polan,Rudno i wan vilej long taon blong Krzeszowice long saot blong Polan
Emi gat no o les 745 pipol.,Emi gat no o les pipol,Emi gat no o les pipol
Leonardo Pisano o Leonardo da Pisa o Fibonacci (1175 - ca.,Leonardo Pisano o Leonardo da Pisa o Fibonacci ca,Leonardo Pisano o Leonardo da Pisa o Fibonacci ca
"1250), i bin wan man blong matematikis blong [[Itali]].",i bin wan man blong matematikis blong Itali,i bin wan man blong matematikis blong Itali
"Virgil, Publius Vergilius Maro, o Vergil, (15 Oktomba 70 BC – 21 Septemba 19 BC) em i bin wan man blong litorasa blong Latin langwis.",Virgil Publius Vergilius Maro o Vergil Oktomba BC Septemba BC em i bin wan man blong litorasa blong Latin langwis,Virgil Publius Vergilius Maro o Vergil Oktomba BC Septemba BC em i bin wan man blong litorasa blong Latin langwis
Mos impoten poem blong em i Aenid.,Mos impoten poem blong em i Aenid,Mos impoten poem blong em i Aenid
"Spen, o Spein (toktok Spen: ""España"") i wan kaontri long saotwes blong [[Yurop]].",Spen o Spein toktok Spen España i wan kaontri long saotwes blong Yurop,Spen o Spein toktok Spen España i wan kaontri long saotwes blong Yurop
Spen i wan memba blong Yunion blong Yurop mo NATO.,Spen i wan memba blong Yunion blong Yurop mo NATO,Spen i wan memba blong Yunion blong Yurop mo NATO
Gavman i monarchy blong parlamen.,Gavman i monarchy blong parlamen,Gavman i monarchy blong parlamen
I saot long [[Franis]] mo [[Andorra]] mo is long [[Portugal]].,I saot long Franis mo Andorra mo is long Portugal,I saot long Franis mo Andorra mo is long Portugal
Kapitol blong hem i [[Madrid]].,Kapitol blong hem i Madrid,Kapitol blong hem i Madrid
"Long 2016, populaesen blong [[Spen]] i stap araon 46 milien.",Long populaesen blong Spen i stap araon milien,Long populaesen blong Spen i stap araon milien
Casarejos i stap smol taon blong Spain.,Casarejos i stap smol taon blong Spain,Casarejos i stap smol taon blong Spain
Yui Yokoyama (boen 8 Desemba 1992) em i woman blong singsing blong [[Japan]].,Yui Yokoyama boen Desemba em i woman blong singsing blong Japan,Yui Yokoyama boen Desemba em i woman blong singsing blong Japan
Kapitol blong [[kaontri]] i taon we i gat gavman blong hem.,Kapitol blong kaontri i taon we i gat gavman blong hem,Kapitol blong kaontri i taon we i gat gavman blong hem
"Exsampol, kapitol blong [[Vanuatu]] i [[Port Vila]] mo kapital blong [[Ostrelia]] i Canberra.",Exsampol kapitol blong Vanuatu i Port Vila mo kapital blong Ostrelia i Canberra,Exsampol kapitol blong Vanuatu i Port Vila mo kapital blong Ostrelia i Canberra
Hos hemi wan animol we i stap lo bus mo i sta kakae kras mo oli save ron lem ko lo nara vilij mo oli save yusum hem tu lo kompitisen.mo kala blem i braon mo i kat tel mo fulap hair mo fo lek..,Hos hemi wan animol we i stap lo bus mo i sta kakae kras mo oli save ron lem ko lo nara vilij mo oli save yusum hem tu lo kompitisenmo kala blem i braon mo i kat tel mo fulap hair mo fo lek,Hos hemi wan animol we i stap lo bus mo i sta kakae kras mo oli save ron lem ko lo nara vilij mo oli save yusum hem tu lo kompitisenmo kala blem i braon mo i kat tel mo fulap hair mo fo lek
George Harrison (1943 - 2001) em i bin man blong singsing blong Unaeted Kingdom.,George Harrison em i bin man blong singsing blong Unaeted Kingdom,George Harrison em i bin man blong singsing blong Unaeted Kingdom
[[Murasaki Shikibu]] (978 – 1014) em i bin wan wuman blong litorasa mo poet blong [[Japan]].,Murasaki Shikibu em i bin wan wuman blong litorasa mo poet blong Japan,Murasaki_Shikibu em i bin wan wuman blong litorasa mo poet blong Japan
"Em i bin raetem wan buk, nem blong buk ia ""Genji monogatari"".",Em i bin raetem wan buk nem blong buk ia Genji monogatari,Em i bin raetem wan buk nem blong buk ia Genji monogatari
"Asebaijan (""Azərbaycan Respublikası"") i kaontri long [[Esia]].",Asebaijan Azərbaycan Respublikası i kaontri long Esia,Asebaijan Azərbaycan Respublikası i kaontri long Esia
"I long Rusia, [[Georgia]], [[Iran]], Armenia.",I long Rusia Georgia Iran Armenia,I long Rusia Georgia Iran Armenia
Kapital blong hem i Baku.,Kapital blong hem i Baku,Kapital blong hem i Baku
Presidens blong hem i Ilham Aliyev.,Presidens blong hem i Ilham Aliyev,Presidens blong hem i Ilham Aliyev
Praem Minista blong hem i Ali Asadov.,Praem Minista blong hem i Ali Asadov,Praem Minista blong hem i Ali Asadov
"Long Julae 2015, populaesen blong Asebaijan i stap araon naen mo haf milien.",Long Julae populaesen blong Asebaijan i stap araon naen mo haf milien,Long Julae populaesen blong Asebaijan i stap araon naen mo haf milien
Iran i kaontri long [[Esia]].,Iran i kaontri long Esia,Iran i kaontri long Esia
"Jeb Kreager (bon long XX sentri), em i wan akta blong filem mo stej blong [[Yunaeted Stet blong Amerika]].",Jeb Kreager bon long XX sentri em i wan akta blong filem mo stej blong Yunaeted Stet blong Amerika,Jeb Kreager bon long XX sentri em i wan akta blong filem mo stej blong Yunaeted_Stet_blong_Amerika
"Phoenix (O'odham: ""Skikik"", Yavapai: ""Wasinka"", Western Apache: ""Fiinigis"", Navajo: ""Hoozdoh"", Mojave: ""Hachp 'Anya Nyava"") hem i kapital blong [[Arizona]].",Phoenix Oodham Skikik Yavapai Wasinka Western Apache Fiinigis Navajo Hoozdoh Mojave Hachp Anya Nyava hem i kapital blong Arizona,Phoenix Oodham Skikik Yavapai Wasinka Western Apache Fiinigis Navajo Hoozdoh Mojave Hachp Anya Nyava hem i kapital blong Arizona
"Long July 2009, populaesen blong Phoenix i stap araon 1,601,587.",Long July populaesen blong Phoenix i stap araon,Long July populaesen blong Phoenix i stap araon
Latvia (lv.,Latvia lv,Latvia lv
"- ""Latvia, Latvijas Republika"") i kaontri long Europe.",Latvia Latvijas Republika i kaontri long Europe,Latvia Latvijas Republika i kaontri long Europe
"I long [[Estonia]], Rusia, [[Belarus]], [[Litwania]].",I long Estonia Rusia Belarus Litwania,I long Estonia Rusia Belarus Litwania
Kapital blong hem i [[Riga]].,Kapital blong hem i Riga,Kapital blong hem i Riga
Presidens blong hem i Egils Levits.,Presidens blong hem i Egils Levits,Presidens blong hem i Egils Levits
Praem Minista blong hem i Arturs Krišjānis Kariņš (2020).,Praem Minista blong hem i Arturs Krišjānis Kariņš,Praem Minista blong hem i Arturs Krišjānis Kariņš
Eria i 64 589 km2.,Eria i km,Eria i km
Latvia hemi independent aot blong Rusia long 18 Novemba 1918 (1918-1940) mo blong YSSR long 21 Ogis 1991.,Latvia hemi independent aot blong Rusia long Novemba mo blong YSSR long Ogis,Latvia hemi independent aot blong Rusia long Novemba mo blong YSSR long Ogis
Populaesen blong [[Latvia]].,Populaesen blong Latvia,Populaesen blong Latvia
"Long Jenuware 2018, populaesen blong [[Latvia]] i stap araon 1,934,379.",Long Jenuware populaesen blong Latvia i stap araon,Long Jenuware populaesen blong Latvia i stap araon
"Blong olgeta, 62,2 % i Latvian, mo 25,2 % i Rusian.",Blong olgeta i Latvian mo i Rusian,Blong olgeta i Latvian mo i Rusian
Nasonal lanwis blong [[Latvia]] emi Latvian.,Nasonal lanwis blong Latvia emi Latvian,Nasonal lanwis blong Latvia emi Latvian
Gavman.,Gavman,Gavman
"[[Latvia]] i wan palamenteri demokrasi, i gat konstitusen mo wan presiden.",Latvia i wan palamenteri demokrasi i gat konstitusen mo wan presiden,Latvia i wan palamenteri demokrasi i gat konstitusen mo wan presiden
"Gavman blong [[Latvia]] i gat trifala pat: executive branch, legislative branch, mo judicial branch.",Gavman blong Latvia i gat trifala pat executive branch legislative branch mo judicial branch,Gavman blong Latvia i gat trifala pat executive branch legislative branch mo judicial branch
Executive branch em i enfosem ol law.,Executive branch em i enfosem ol law,Executive branch em i enfosem ol law
Legislative branch em i mekem ol law.,Legislative branch em i mekem ol law,Legislative branch em i mekem ol law
Judicial branch em i interpretem ol law.,Judicial branch em i interpretem ol law,Judicial branch em i interpretem ol law
[[Latvia]] i big kaontry long aes hokey.,Latvia i big kaontry long aes hokey,Latvia i big kaontry long aes hokey
Staka pipol plei basketbol mo floabol.,Staka pipol plei basketbol mo floabol,Staka pipol plei basketbol mo floabol
"Andorra (Katalan: - ""Principat d'Andorra"") i kaontri long Europe.",Andorra Katalan Principat dAndorra i kaontri long Europe,Andorra Katalan Principat dAndorra i kaontri long Europe
"I long [[Franis]], Spain.",I long Franis Spain,I long Franis Spain
Kapital blong hem i [[Andorra la Vella]].,Kapital blong hem i Andorra la Vella,Kapital blong hem i Andorra_la_Vella
Prins blong hem i Joan Enric Vives i Sicília mo [[Emmanuel Macron]].,Prins blong hem i Joan Enric Vives i Sicília mo Emmanuel Macron,Prins blong hem i Joan Enric Vives i Sicília mo Emmanuel_Macron
Praem Minista blong hem i Xavier Espot Zamora.,Praem Minista blong hem i Xavier Espot Zamora,Praem Minista blong hem i Xavier Espot Zamora
"Long Julae 2015, populaesen blong [[Andorra]] i stap araon 85 taosen.",Long Julae populaesen blong Andorra i stap araon taosen,Long Julae populaesen blong Andorra i stap araon taosen
Ofisol lanwis blong [[Andorra]] em i [[Katalan]].,Ofisol lanwis blong Andorra em i Katalan,Ofisol lanwis blong Andorra em i Katalan
Daisuke Katō (18 Februari 1911 – 31 Julae 1975) em i akta blong [[Japan]].,Daisuke Katō Februari Julae em i akta blong Japan,Daisuke Katō Februari Julae em i akta blong Japan
"Alwina Valleria (bon Alwina Schoening long 12 Oktoba 1848 long Baltimore mo bin ded 17 Februari 1925 long Nice long [[Franis]]), em i bin woman blong singsing blong [[Yunaeted Stet blong Amerika]].",Alwina Valleria bon Alwina Schoening long Oktoba long Baltimore mo bin ded Februari long Nice long Franis em i bin woman blong singsing blong Yunaeted Stet blong Amerika,Alwina Valleria bon Alwina Schoening long Oktoba long Baltimore mo bin ded Februari long Nice long Franis em i bin woman blong singsing blong Yunaeted Stet blong Amerika
Mir Saeid Marouf Lakrani (boen 20 Oktoba 1985) em i volibol pleya blong [[Iran]].,Mir Saeid Marouf Lakrani boen Oktoba em i volibol pleya blong Iran,Mir Saeid Marouf Lakrani boen Oktoba em i volibol pleya blong Iran
Tomiichi Murayama (boen 3 Maj 1924) i praem minista blong [[Japan]].,Tomiichi Murayama boen Maj i praem minista blong Japan,Tomiichi Murayama boen Maj i praem minista blong Japan
Jintara Poonlarp (boen 1969) em i woman blong singsing blong Thailand.,Jintara Poonlarp boen em i woman blong singsing blong Thailand,Jintara Poonlarp boen em i woman blong singsing blong Thailand
Anne Sewell Young (2 Januware 1871 – 15 Ogis 1961) em i bin wan wuman blong [[Astronomi]] blong [[Amerika]].,Anne Sewell Young Januware Ogis em i bin wan wuman blong Astronomi blong Amerika,Anne Sewell Young Januware Ogis em i bin wan wuman blong Astronomi blong Amerika
Emi bin wan profesa blonng Astronomi long Mount Holyoke College long 37 yia.,Emi bin wan profesa blonng Astronomi long Mount Holyoke College long yia,Emi bin wan profesa blonng Astronomi long Mount Holyoke College long yia
"Benedicta Boccoli (bon long Milan long 11 Novemba 1966), em i akta blong [[Itali]].",Benedicta Boccoli bon long Milan long Novemba em i akta blong Itali,Benedicta Boccoli bon long Milan long Novemba em i akta blong Itali
