text,text_preprocessed,LEN,label
"I long [[Jemani]], Czechia, [[Slovakia]], Hungary, [[Slovenia]], [[Itali]], Switzerland, [[Liechtenstein]].",I long Jemani Czechia Slovakia Hungary Slovenia Itali Switzerland Liechtenstein,10,18
Kapital blong hem i [[Vienna]] (Wien).,Kapital blong hem i Vienna,5,4
"Long Julae 2015, populaesen blong [[Ostria]] i stap araon eit mo haf milien.",Long Julae populaesen blong Ostria i stap araon eit mo haf milien,12,41
Emily Elizabeth Dickinson (10 Desemba 1830 – 15 May 1886) em i bin wan poet blong [[Amerika]].,Emily Elizabeth Dickinson em i bin wan poet blong Amerika,10,1
William Henry Harrison Sr. (1773 - 1841) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,William Henry Harrison Sr i hed blong stet blong Yunaeted_Stet_blong_Amerika,10,46
Xi Jinping (boen 15/6/1953) i hed blong stet blong [[Jaena]].,Xi Jinping i hed blong stet blong Jaena,8,32
Senegal i kaontri long [[Afrika]].,Senegal i kaontri long Afrika,5,33
I gat tu ofisol lanwis in [[la Vila Joiosa]]: Katalan mo Spanish.,I gat tu ofisol lanwis in la_Vila_Joiosa Katalan mo Spanish,10,25
Gladys Louise Smith (8 Epril 1892 – 29 Mei 1979) em i bin akta blong [[Yunaeted Stet blong Amerika]].,Gladys Louise Smith em i bin akta blong Yunaeted_Stet_blong_Amerika,9,34
François Gérard Georges Nicolas Hollande (bon 12 Ogis 1954) i bin wan hed blong stet blong [[Franis]].,François Gérard Georges Nicolas Hollande i bin wan hed blong stet blong Franis,13,50
Chester Alan Arthur (5/10/1829 - 18 November 1886) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Chester Alan Arthur i hed blong stet blong Yunaeted_Stet_blong_Amerika,9,46
Saot Koria i kaontri blong [[Esia]].,Saot Koria i kaontri blong Esia,6,10
"Kapital blong hem i [[Seoul]], populaesen blong hem i 9.8 milian.",Kapital blong hem i Seoul populaesen blong hem i milian,10,4
"Cheongnyangri Stesen i relwei stesen, stap long istaon long [[Seoul]].",Cheongnyangri Stesen i relwei stesen stap long istaon long Seoul,10,48
Rudno i wan vilej long taon blong Krzeszowice long saot blong [[Polan]].,Rudno i wan vilej long taon blong Krzeszowice long saot blong Polan,12,11
"1250), i bin wan man blong matematikis blong [[Itali]].",i bin wan man blong matematikis blong Itali,8,13
"Spen, o Spein (toktok Spen: ""España"") i wan kaontri long saotwes blong [[Yurop]].",Spen o Spein i wan kaontri long saotwes blong Yurop,10,39
I saot long [[Franis]] mo [[Andorra]] mo is long [[Portugal]].,I saot long Franis mo Andorra mo is long Portugal,10,40
Kapitol blong hem i [[Madrid]].,Kapitol blong hem i Madrid,5,4
"Long 2016, populaesen blong [[Spen]] i stap araon 46 milien.",Long populaesen blong Spen i stap araon milien,8,41
Yui Yokoyama (boen 8 Desemba 1992) em i woman blong singsing blong [[Japan]].,Yui Yokoyama em i woman blong singsing blong Japan,9,3
Kapitol blong [[kaontri]] i taon we i gat gavman blong hem.,Kapitol blong kaontri i taon we i gat gavman blong hem,11,24
"Exsampol, kapitol blong [[Vanuatu]] i [[Port Vila]] mo kapital blong [[Ostrelia]] i Canberra.",Exsampol kapitol blong Vanuatu i Port Vila mo kapital blong Ostrelia i Canberra,13,24
[[Murasaki Shikibu]] (978 – 1014) em i bin wan wuman blong litorasa mo poet blong [[Japan]].,Murasaki_Shikibu em i bin wan wuman blong litorasa mo poet blong Japan,12,1
"Asebaijan (""Azərbaycan Respublikası"") i kaontri long [[Esia]].",Asebaijan i kaontri long Esia,5,30
"I long Rusia, [[Georgia]], [[Iran]], Armenia.",I long Rusia Georgia Iran Armenia,6,18
Iran i kaontri long [[Esia]].,Iran i kaontri long Esia,5,10
"Jeb Kreager (bon long XX sentri), em i wan akta blong filem mo stej blong [[Yunaeted Stet blong Amerika]].",Jeb Kreager em i wan akta blong filem mo stej blong Yunaeted_Stet_blong_Amerika,12,7
"Phoenix (O'odham: ""Skikik"", Yavapai: ""Wasinka"", Western Apache: ""Fiinigis"", Navajo: ""Hoozdoh"", Mojave: ""Hachp 'Anya Nyava"") hem i kapital blong [[Arizona]].",Phoenix hem i kapital blong Arizona,6,36
"I long [[Estonia]], Rusia, [[Belarus]], [[Litwania]].",I long Estonia Rusia Belarus Litwania,6,18
Kapital blong hem i [[Riga]].,Kapital blong hem i Riga,5,4
"Long Jenuware 2018, populaesen blong [[Latvia]] i stap araon 1,934,379.",Long Jenuware populaesen blong Latvia i stap araon,8,41
Nasonal lanwis blong [[Latvia]] emi Latvian.,Nasonal lanwis blong Latvia emi Latvian,6,40
"[[Latvia]] i wan palamenteri demokrasi, i gat konstitusen mo wan presiden.",Latvia i wan palamenteri demokrasi i gat konstitusen mo wan presiden,11,0
"Gavman blong [[Latvia]] i gat trifala pat: executive branch, legislative branch, mo judicial branch.",Gavman blong Latvia i gat trifala pat executive branch legislative branch mo judicial branch,14,25
[[Latvia]] i big kaontry long aes hokey.,Latvia i big kaontry long aes hokey,7,14
"I long [[Franis]], Spain.",I long Franis Spain,4,28
Kapital blong hem i [[Andorra la Vella]].,Kapital blong hem i Andorra_la_Vella,5,20
Prins blong hem i Joan Enric Vives i Sicília mo [[Emmanuel Macron]].,Prins blong hem i Joan Enric Vives i Sicília mo Emmanuel_Macron,11,20
"Long Julae 2015, populaesen blong [[Andorra]] i stap araon 85 taosen.",Long Julae populaesen blong Andorra i stap araon taosen,9,41
Ofisol lanwis blong [[Andorra]] em i [[Katalan]].,Ofisol lanwis blong Andorra em i Katalan,7,40
Daisuke Katō (18 Februari 1911 – 31 Julae 1975) em i akta blong [[Japan]].,Daisuke Katō em i akta blong Japan,7,43
"Alwina Valleria (bon Alwina Schoening long 12 Oktoba 1848 long Baltimore mo bin ded 17 Februari 1925 long Nice long [[Franis]]), em i bin woman blong singsing blong [[Yunaeted Stet blong Amerika]].",Alwina Valleria em i bin woman blong singsing blong Yunaeted_Stet_blong_Amerika,10,26
Mir Saeid Marouf Lakrani (boen 20 Oktoba 1985) em i volibol pleya blong [[Iran]].,Mir Saeid Marouf Lakrani em i volibol pleya blong Iran,10,31
Tomiichi Murayama (boen 3 Maj 1924) i praem minista blong [[Japan]].,Tomiichi Murayama i praem minista blong Japan,7,42
Anne Sewell Young (2 Januware 1871 – 15 Ogis 1961) em i bin wan wuman blong [[Astronomi]] blong [[Amerika]].,Anne Sewell Young em i bin wan wuman blong Astronomi blong Amerika,12,6
"Benedicta Boccoli (bon long Milan long 11 Novemba 1966), em i akta blong [[Itali]].",Benedicta Boccoli em i akta blong Itali,7,45
Akihira Matsumoto (boen 11 Januware 1994) i akta blong [[Japan]].,Akihira Matsumoto i akta blong Japan,6,9
Młoszowa i wan smol taon long saot blong [[Polan]].,Młoszowa i wan smol taon long saot blong Polan,9,50
Seyed Mohammad Mousavi Eraghi (boen 22 Ogis 1987) em i volibol pleya blong [[Iran]].,Seyed Mohammad Mousavi Eraghi em i volibol pleya blong Iran,10,31
"James Marshall ""Jimi"" Hendrix (1942 - 1970) em i man blong singsing blong [[Yunaeted Stet blong Amerika]].",James Marshall Jimi Hendrix em i man blong singsing blong Yunaeted_Stet_blong_Amerika,11,26
"Annarita Del Piano (boen Cassano delle Murge, 26 Julae 1966) i akta blong [[Itali]].",Annarita Del Piano i akta blong Itali,7,45
"Ramon Solsona i Sancho i bin bon long 1950, [[Barcelona]] (Catalonia, Spain).",Ramon Solsona i Sancho i bin bon long Barcelona,9,11
Andrew Jackson (1767 - 1845) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Andrew Jackson i hed blong stet blong Yunaeted_Stet_blong_Amerika,8,46
Hu Jintao (boen 1942) i hed blong stet blong [[Jaena]].,Hu Jintao i hed blong stet blong Jaena,8,32
Kamerun i kaontri long [[Afrika]].,Kamerun i kaontri long Afrika,5,33
Rutherford Birchard Hayes (1822 - 1893) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Rutherford Birchard Hayes i hed blong stet blong Yunaeted_Stet_blong_Amerika,9,46
Vilnius i kapital blong [[Litwania]].,Vilnius i kapital blong Litwania,5,29
"Long July 2016, populaesen blong [[Colorado]] i stap araon 5,540,545.",Long July populaesen blong Colorado i stap araon,8,41
Beyoncé Giselle Knowles-Carter (bon 4 Septemba 1981) em i woman blong singsing blong [[Yunaeted Stet blong Amerika]].,Beyoncé Giselle KnowlesCarter em i woman blong singsing blong Yunaeted_Stet_blong_Amerika,10,26
"Serge Vohor (bon long 1955) i bin Praem Minista blong [[Vanuatu]] tri taem, fastaem long Desemba 1995 cassem Febri 1996, sekond taem long Septemba 1996 cassem March 1998 mo tird taem long Juli cassem Decemba 2004.",Serge Vohor i bin Praem Minista blong Vanuatu tri taem fastaem long Desemba cassem Febri sekond taem long Septemba cassem March mo tird taem long Juli cassem Decemba,28,24
"Banjar hem i taon long Wes Java, [[Indonesia]].",Banjar hem i taon long Wes Java Indonesia,8,35
Wayne Elliot Knight (boen 7 Ogis 1955) em i akta blong [[Yunaeted Stet blong Amerika]].,Wayne Elliot Knight em i akta blong Yunaeted_Stet_blong_Amerika,8,34
Carson City hem i kapital blong [[Nevada]].,Carson City hem i kapital blong Nevada,7,29
Stary Dwór i wan vilej long taon blong Trzciel long [[Polan]].,Stary Dwór i wan vilej long taon blong Trzciel long Polan,11,11
Sergio Leone (3 Januware 1929 – 30 Epril 1989) em i muvi daerekta blong [[Itali]].,Sergio Leone em i muvi daerekta blong Itali,8,8
Kambodia i kaontri long [[Esia]].,Kambodia i kaontri long Esia,5,30
Jet Li (boen 1963) em i akta blong [[Jaena]].,Jet Li em i akta blong Jaena,7,45
Jojia i kaontri long [[Esia]].,Jojia i kaontri long Esia,5,10
Kapital blong hem i [[Tbilisi]].,Kapital blong hem i Tbilisi,5,4
"[[Long]] Julae 2015, populaesen blong [[Georgia]] i stap araon [[faef]] milien.",Long Julae populaesen blong Georgia i stap araon faef milien,10,41
Shia Saide LaBeouf (boen 11 Jun 1986) em i akta blong [[Yunaeted Stet blong Amerika]].,Shia Saide LaBeouf em i akta blong Yunaeted_Stet_blong_Amerika,8,34
Akiko Wakabayashi (boen 26 Ogis 1941) em i akta blong [[Japan]].,Akiko Wakabayashi em i akta blong Japan,7,43
Franz Kafka (bon long [[Prague]] 3 Julae 1883 – bin ded klosap long [[Vienna]] 3 Jun 1924) emi bin wan man blong litorasa.,Franz Kafka emi bin wan man blong litorasa,8,13
Em i bin boen long [[Jek Ripablik]].,Em i bin boen long Jek_Ripablik,6,1
Cà Mau i stap taon blong [[Vietnam]].,Cà Mau i stap taon blong Vietnam,7,47
"Charles Edward Anderson ""Chuck"" Berry (1926 − 2017) em i bin wan man blong singsing mo akta blong [[Amerika]].",Charles Edward Anderson Chuck Berry em i bin wan man blong singsing mo akta blong Amerika,16,6
"Joe Biden (fulnem ""Joseph Robinette Biden Jr.""), bon 1942, i politikis blong [[Yunaeted Stet blong Amerika]].",Joe Biden bon i politikis blong Yunaeted_Stet_blong_Amerika,7,27
"Go-go, ale long novemba 2020, Biden hemi bitim presiden [[Donald Trump]] long eleksen: hemi kasem 81 milion balots, wan rekod namba long histri blo kantri ia.",Gogo ale long novemba Biden hemi bitim presiden Donald_Trump long eleksen hemi kasem milion balots wan rekod namba long histri blo kantri ia,23,35
Ripablik blong Sentrol Afrika i kaontri long [[Afrika]].,Ripablik blong Sentrol Afrika i kaontri long Afrika,8,14
Saiens ia painimautim plenet blong yumi (Et) mo [[wol]].,Saiens ia painimautim plenet blong yumi mo wol,8,40
Andorra la Vella hem i kapital blong [[Andorra]].,Andorra la Vella hem i kapital blong Andorra,8,29
Katherine Boyer Waterston (boen 3 Maj 1980) em i akta blong [[Yunaeted Stet blong Amerika]].,Katherine Boyer Waterston em i akta blong Yunaeted_Stet_blong_Amerika,8,34
"Krossol, o karasol, hemi wan frut we ol man oli laekem blo kakae from i swit, [[oli]] mekem jus lem, mo tu lef blem hemi wan gudfala mericine",Krossol o karasol hemi wan frut we ol man oli laekem blo kakae from i swit oli mekem jus lem mo tu lef blem hemi wan gudfala mericine,28,0
"Julia Gillard, i woman blong politik blong [[Ostrelia]].",Julia Gillard i woman blong politik blong Ostrelia,8,50
"Abraham Lincoln (bon long 12 Februari 1809 long Sinking Spring Farm long [[Kentucky]] – bin ded 15 Epril 1865 long Washington, D.C.), em i bin hed blong stet blong [[Yunaeted Stet blong Amerika]], stat long 1861, kasem 1865.",Abraham Lincoln em i bin hed blong stet blong Yunaeted_Stet_blong_Amerika stat long kasem,13,46
Simbabue i kaontri long [[Afrika]].,Simbabue i kaontri long Afrika,5,33
Singil Stesen i relwei stesen long [[Seoul]].,Singil Stesen i relwei stesen long Seoul,7,48
"[[Solan Stesen]] i relwei stesen, stap long Gangwon provins.",Solan_Stesen i relwei stesen stap long Gangwon provins,8,48
Tarō Asō (boen 20 Septemba 1940) i praem minista blong [[Japan]].,Tarō Asō i praem minista blong Japan,7,42
Prince (7 Jun 1958 − 21 Epril 2016) em i bin wan man blong singsing blong [[Amerika]].,Prince em i bin wan man blong singsing blong Amerika,10,6
Irak i kaontri long [[Esia]].,Irak i kaontri long Esia,5,10
Patricia Arquette (boen 8 Epril 1968) em i akta blong [[Yunaeted Stet blong Amerika]].,Patricia Arquette em i akta blong Yunaeted_Stet_blong_Amerika,7,34
Erika Umeda (boen 24 Mei 1991) em i woman blong singsing blong [[Japan]].,Erika Umeda em i woman blong singsing blong Japan,9,3
"Maniok hemi wan kakae blong [[Saot Amerika]], espesiali Brazil.",Maniok hemi wan kakae blong Saot_Amerika espesiali Brazil,8,35
"Kalja blong [[Vanuatu]] i gat wota danis, mat weavem, dro lo sanbij mo narafala mo.",Kalja blong Vanuatu i gat wota danis mat weavem dro lo sanbij mo narafala mo,15,0
"I long [[Romania]], Turkey, Greece, [[Not Masedonia]], Serbia.",I long Romania Turkey Greece Not Masedonia Serbia,8,18
"Long Julae 2015, populaesen blong [[Bulgaria]] i stap araon seven milien.",Long Julae populaesen blong Bulgaria i stap araon seven milien,10,41
Richard Wagner (22 Mei 1813 long Leipzig – 13 Februari 1883 long Venice) em i bin wan raeta blong miusik blong [[Jemani]].,Richard Wagner em i bin wan raeta blong miusik blong Jemani,11,13
Stephen Grover Cleveland (18 Maj 1837 – 24 Jun 1908) i hed blong stet blong [[Yunaeted Stet blong Amerika]].,Stephen Grover Cleveland i hed blong stet blong Yunaeted_Stet_blong_Amerika,9,46
"Kevin Rudd (bon 1957) i praem minista blong [[Ostrelia]], stat long Disemba 3, 2007.",Kevin Rudd i praem minista blong Ostrelia stat long Disemba,10,35
"Steven Paul ""Steve"" Jobs (24 Februari 1955 – 5 Oktoba 2011) em i bisnesman blong [[Yunaeted Stet blong Amerika]].",Steven Paul Steve Jobs em i bisnesman blong Yunaeted_Stet_blong_Amerika,9,49
"Carl Friedrich Gauss (Braunschweig, 30 Epril 1777 - Göttingen, 23 Februari 1855), i bin wan man blong matematikis blong [[Jemani]].",Carl Friedrich Gauss i bin wan man blong matematikis blong Jemani,11,13
Reni Takagi (boen 1993) em i woman blong singsing blong [[Japan]].,Reni Takagi em i woman blong singsing blong Japan,9,3
Laos i kaontri blong [[Esia]].,Laos i kaontri blong Esia,5,10
[[Eminem]] (boen 1972) em i man blong singsing blong [[Yunaeted Stet blong Amerika]].,Eminem em i man blong singsing blong Yunaeted Stet blong Amerika,11,26
Juneau hem i kapital blong [[Alaska]].,Juneau hem i kapital blong Alaska,6,36
Nikaragwa em i wan [[kaontri]] blong [[Sentrol Amerika]].,Nikaragwa em i wan kaontri blong Sentrol Amerika,8,39
Hem i bin transletem Niu Testeman i kam long [[Inglis]].,Hem i bin transletem Niu Testeman i kam long Inglis,10,8
Momoka Ariyasu (boen 1995) em i woman blong singsing blong [[Japan]].,Momoka Ariyasu em i woman blong singsing blong Japan,9,3
"Nicolas Sarkozy i Hed blong Stet (presidens) blong [[Franis]], pati blong hem i ""Les Républicains"".",Nicolas Sarkozy i Hed blong Stet blong Franis pati blong hem i Les Républicains,14,35
[[Charles Dickens]] em i bin raetem ol buk ia:,Charles_Dickens em i bin raetem ol buk ia,8,0
Tom Hanks (boen 9 Julae 1956) em i akta blong [[Yunaeted Stet blong Amerika]].,Tom Hanks em i akta blong Yunaeted_Stet_blong_Amerika,7,34
Tomomi Itano (boen 3 Julae 1991) em i woman blong singsing blong [[Japan]].,Tomomi Itano em i woman blong singsing blong Japan,9,3
Nozomi Tsuji (boen 1987) em i woman blong singsing blong [[Japan]].,Nozomi Tsuji em i woman blong singsing blong Japan,9,3
Cary Grant (18 Januware 1904 – 29 Novemba 1986) i akta blong [[Yunaeted Stet blong Amerika]].,Cary Grant i akta blong Yunaeted_Stet_blong_Amerika,6,44
Kijūrō Shidehara (13 Septemba 1872 – 10 Maj 1951) i praem minista blong [[Japan]].,Kijūrō Shidehara i praem minista blong Japan,7,42
"Long July 2009, populaesen blong [[Mississippi]] i stap araon 2,938,618.",Long July populaesen blong Mississippi i stap araon,8,41
Haruna Kojima (boen 1988) em i woman blong singsing blong [[Japan]].,Haruna Kojima em i woman blong singsing blong Japan,9,3
"Long July 2009, populaesen blong [[Louisiana]] i stap araon 1,318,301 .",Long July populaesen blong Louisiana i stap araon,8,41
Paraguay i kaontri long [[Saot Amerika]] we olgeta save toktok [[Spen]].,Paraguay i kaontri long Saot_Amerika we olgeta save toktok Spen,10,2
Austin hem i kapital blong [[Texas]].,Austin hem i kapital blong Texas,6,36
Mojtaba Mirzajanpour Muziraji (boen 7 Oktoba 1991) em i volibol pleya blong [[Iran]].,Mojtaba Mirzajanpour Muziraji em i volibol pleya blong Iran,9,31
Roseanne Park (boen 1997) em i woman blong singsing blong [[Saot Koria]].,Roseanne Park em i woman blong singsing blong Saot_Koria,9,37
Masayoshi Ito (15 Desemba 1913 – 21 Mei 1994) em i politikis blong [[Japan]].,Masayoshi Ito em i politikis blong Japan,7,38
"Aien, o aean, em i bin wan elemen blong [[Kemistri]].",Aien o aean em i bin wan elemen blong Kemistri,10,1
Aien em i wan empoten [[pat]] blong helti kaekae.,Aien em i wan empoten pat blong helti kaekae,9,50
"Yelo [[pat]] blong ol ek ol i gat plante aien insaed, mo ol fis mo jiken ol i gat fulap aien insaed.",Yelo pat blong ol ek ol i gat plante aien insaed mo ol fis mo jiken ol i gat fulap aien insaed,22,40
Kunio Hatoyama (1948 - 2016) i politikis blong [[Japan]].,Kunio Hatoyama i politikis blong Japan,6,38
Giorgio Napolitano i hed blong stet (presidens) blong [[Itali]].,Giorgio Napolitano i hed blong stet blong Itali,8,12
"Long July 2009, populaesen blong [[Kansas]] i stap araon 4,661,900 .",Long July populaesen blong Kansas i stap araon,8,41
Ludwig van Beethoven (17 Disemba 1770 long Bonn – 26 Maj 1827 long [[Vienna]]) em i bin wan man blong miusik blong [[Jemani]].,Ludwig van Beethoven em i bin wan man blong miusik blong Jemani,12,13
Esia hem i wan [[kontinen]].,Esia hem i wan kontinen,5,19
Phon Intharathat i man blong politik blong [[Taelan]].,Phon Intharathat i man blong politik blong Taelan,8,50
Sugaken kakae blo ol man vanuatu.yumi laekem tumas sukaken from hemi swit.yu wantem save se [[oli]] mekem suka lo [[wanem?,Sugaken kakae blo ol man vanuatuyumi laekem tumas sukaken from hemi swityu wantem save se oli mekem suka lo wanem,20,0
