text,text_preprocessed,LEN,label
"Eserbeyjani (""Azərbaycan dili"") es a' Turkic [[laenghwij]] mein spoken i' [[Eserbeyjan]], [[Eraan]], [[Jorja]], [[Rusha]], [[Turkii]] an [[Eraak]].",Eserbeyjani es a Turkic laenghwij mein spoken i Eserbeyjan Eraan Jorja Rusha Turkii an Eraak,15,2
 <ns>0</ns>  <revision></revision>  <parentid>42802</parentid>  <timestamp>2021-07-17T03:17:36Z</timestamp>  <contributor></contributor>  <ip>101.191.12.183</ip>    <comment>/* Lyst */</comment>  <model>wikitext</model>  <format>text/x-wiki</format> Des es a lyst o' [[Inglish]]-beisd kreol laenghwijs.,nsns revisionrevision parentidparentid timestampTZtimestamp contributorcontributor ipip comment Lyst comment modelwikitextmodel formattextxwikiformat Des es a lyst o Inglishbeisd kreol laenghwijs,19,31
Turkii esa kuntrii i' [[Urup]] a' [[Asya]].,Turkii esa kuntrii i Urup a Asya,7,36
Es kapitel citii a' [[Ankara]].,Es kapitel citii a Ankara,5,30
Aarmanya esa kuntrii i' [[Asya]].,Aarmanya esa kuntrii i Asya,5,33
[[Yerevan]] es t' kapitel o' kuntrii.,Yerevan es t kapitel o kuntrii,6,65
"T' Eserbeyjani manat ([[Eserbeyjani]]: ""Azərbaycan manatı"", symbol: ₼, ISO 4217: AZN) es t' ofishil [[kurencii]] o' [[Eserbeyjan]].",T Eserbeyjani manat es t ofishil kurencii o Eserbeyjan,9,28
"T' 2013 Konstitushun maeked Fijian as an ofishol laenghwij o' Fiji, wit' Inglish an [[Hindi]] tuu, an deir es diskushun abaut establishin et as t' ""nashunal laenghwij"", alla Inglish an Hindi wil stey ofishol.",T Konstitushun maeked Fijian as an ofishol laenghwij o Fiji wit Inglish an Hindi tuu an deir es diskushun abaut establishin et as t nashunal laenghwij alla Inglish an Hindi wil stey ofishol,33,45
"[[A]] pidjiniz'd form es used b' mani [[Indo]]-Fijians an etnik Chinese a' dem ailen, whiil Pidgin Hindustani es used b' mani rural etnik Fijians.",A pidjinizd form es used b mani IndoFijians an etnik Chinese a dem ailen whiil Pidgin Hindustani es used b mani rural etnik Fijians,24,73
"Tho, ets onli rarlii pronouns'd [[wit]]' a trill'd reliis; t' primarii feachure distinguishin et f' ⟨d⟩ es tat ets postalveolar, [ɳɖ], insteado' dental/alveolar.",Tho ets onli rarlii pronounsd wit a trilld reliis t primarii feachure distinguishin et f ⟨d⟩ es tat ets postalveolar ɳɖ insteado dentalalveolar,23,12
Ai Hiva Oa esa [[ailen]] i' t' [[Pesifik Oshen]].,Ai Hiva Oa esa ailen i t Pesifik Oshen,9,27
"Durban (Zulu: ""eThekwini"") es t' therd biges citii i' [[Sowth Afreka]].",Durban es t therd biges citii i Sowth_Afreka,8,32
"Alessandro Francesco Tommaso Antonio Mandsonii (Maach 7, 1785 — Mieh 22, 1873) es wan [[italiian]] riiter, awtoo o' t' novel «""I"" ""promessi sposi»,"" wan o' t' authors o' modeen Italiian laengwij.",Alessandro Francesco Tommaso Antonio Mandsonii es wan italiian riiter awtoo o t novel « I promessi sposi » wan o t authors o modeen Italiian laengwij,26,68
Uro (€; EUR) esa kurencii i' [[Urup]].,Uro esa kurencii i Urup,5,36
"Aragon, formelii t' Komunitii o' Aragon esa ortonamus komunitii i' [[Spain]].",Aragon formelii t Komunitii o Aragon esa ortonamus komunitii i Spain,11,48
Italii esa kuntrii i' [[Urup]].,Italii esa kuntrii i Urup,5,66
"As a' t' 2019 census, abaut 48%o' dem piopel i' [[Tokelau]] wer born i' an otha kuntrii, mostlii i' [[Samoa]] an [[Nyuu Ziilan]].",As a t census abaut o dem piopel i Tokelau wer born i an otha kuntrii mostlii i Samoa an Nyuu Ziilan,22,52
"T' kuntrii haufs a lif ekspansatii a' 69, komparable [[wit]]' otha Oceanian ailen kuntriis.",T kuntrii haufs a lif ekspansatii a komparable wit otha Oceanian ailen kuntriis,13,52
"T' motto a' [[Tokelau]] es ""[[Tokelau]] mo te Atua"", wich miins ""[[Tokelau]] f' t' Almitii.""",T motto a Tokelau es Tokelau mo te Atua wich miins Tokelau f t Almitii,15,12
"Skotlund ([[Inglish]]: ""Scotland"", [[Skots]]: ""Scotland"", Skottish Gaelic: ""Alba"") esa kuntrii i' north o' t' [[Yunitid Kingdum]].",Skotlund esa kuntrii i north o t Yunitid_Kingdum,8,42
 <ns>0</ns>  <revision></revision>  <parentid>43317</parentid>  <timestamp>2021-12-14T17:43:08Z</timestamp>  <contributor></contributor>  <username>Alefar</username>    <comment>Added prime minister.</comment>  <model>wikitext</model>  <format>text/x-wiki</format> Wallis an Futuna (Wallisian: ʻUvea mo Futuna; [[French]]: Wallis-et-Futuna) esa ailen [[dapendincii]] i' a' [[Pesifik Oshen]].,nsns revisionrevision parentidparentid timestampTZtimestamp contributorcontributor usernameAlefarusername commentAdded prime ministercomment modelwikitextmodel formattextxwikiformat Wallis an Futuna esa ailen dapendincii i a Pesifik Oshen,21,31
"Josiif Vissarionovich Stalin (Jughashvilii) ([[Rushan]]: ""Иосиф Виссарионович Сталин""; Jorjan: იოსებ ვიზარიანოვიჩი სტალინი) wos [[Rushan]] revolyuushanar, t' sekan liida o' [[YoSSR]] (1924 — 1953).",Josiif Vissarionovich Stalin wos Rushan revolyuushanar t sekan liida o YoSSR,11,10
"T' Tasman Sii esa saf iin t' Pasifik Oshen, bitwiin [[Ostrielya]] an [[Nyuu Ziilan]].",T Tasman Sii esa saf iin t Pasifik Oshen bitwiin Ostrielya an Nyuu Ziilan,14,49
" es d' tenth manth a' d' iya, d' sekan manth a' [[ortam]] en d' sekan manth a' [[spring]].",es d tenth manth a d iya d sekan manth a ortam en d sekan manth a spring,18,61
Endya esa kuntrii i' [[Asya]].,Endya esa kuntrii i Asya,5,33
"A' kapitel citii ulla kapitel toen (ulla simpli kapitel) es t' munisipaelitii enjoyin primarii statyuus i' a' stait, [[kuntrii]], prouvins, ulla taedha region as ets siit a' gaverment.",A kapitel citii ulla kapitel toen es t munisipaelitii enjoyin primarii statyuus i a stait kuntrii prouvins ulla taedha region as ets siit a gaverment,25,6
El Salvador esa kuntrii i' [[Sentril Merika]].,El Salvador esa kuntrii i Sentril_Merika,6,7
Liberia esa kuntrii i' t' west o' [[Afreka]].,Liberia esa kuntrii i t west o Afreka,8,70
"[[Sowth Sudan]] esa t' kuntrii, gain't independens i' 2011.",Sowth_Sudan esa t kuntrii gaint independens i,7,48
"Ai Etlantic Oshen esa bidy o' salt wata betwiien [[Urup]], Antartica an Merika (Sawth an North).",Ai Etlantic Oshen esa bidy o salt wata betwiien Urup Antartica an Merika,13,73
Algeria esa kuntrii i' [[Afreka]].,Algeria esa kuntrii i Afreka,5,70
T' Repablik a' (also spelt Belau) esa ailen kuntrii i' [[Pesifik Oshen]].,T Repablik a esa ailen kuntrii i Pesifik_Oshen,8,63
"Skots ([[Inglish]]: ""Scots"", Scots: ""Scots"", Skottish Gaelic: ""Albais"") es a laenghwij spokan i' [[Skotlund]].",Skots es a laenghwij spokan i Skotlund,7,2
Gaeta esa toen i' [[Italii]].,Gaeta esa toen i Italii,5,72
Welingtan es t' kapitel a' [[Nyuu Ziilan]].,Welingtan es t kapitel a Nyuu_Ziilan,6,58
"Afrikaans (Afrekaans) esa laenghwij spokn b' Afrikaners i' [[Namibia]], [[Sowth Afreka]], [[Botswana]], [[Zambia]] an [[Zimbabwe]].",Afrikaans esa laenghwij spokn b Afrikaners i Namibia Sowth Afreka Botswana Zambia an Zimbabwe,14,45
"Ets natiw laenghwij o' dem Moriori, t' endijenus piopel o' dem Chattam Ailen (Moriori: ""Rēkohu"") — an arkipelago o' [[Nyuu Ziilan]], sowth iist o' Nyuu Ziilan's Sowth Ailen.",Ets natiw laenghwij o dem Moriori t endijenus piopel o dem Chattam Ailen — an arkipelago o Nyuu_Ziilan sowth iist o Nyuu Ziilans Sowth Ailen,25,4
T' las spiika wos [[Hirawanu Tapu]].,T las spiika wos Hirawanu_Tapu,5,10
Dem Chatham [[Ailen's]] fas Yuripiin kontakt wos lorngf' [[William R. Broughton]] o' t' [[Yunitid Kingdum]] huu lan'd a' 29 Nowemba 1791 an klaim'd dem ailen.,Dem Chatham Ailens fas Yuripiin kontakt wos lorngf William R Broughton o t Yunitid Kingdum huu land a Nowemba an klaimd dem ailen,23,12
"[[Tho]], [[Samuel Deighton]], Resident Magistrate a' dem Chathams f' 1873 t' 1891, complii'd a short wokabyularii o' dem Moriori werd, lorngf' deir ekwiwalents i' Māori an Inglish.",Tho Samuel Deighton Resident Magistrate a dem Chathams f t compliid a short wokabyularii o dem Moriori werd lorngf deir ekwiwalents i Māori an Inglish,25,73
"T' wokabyularii wos publish'd as an appendiks o' [[Michael King's]] ""Moriori: [[A]] Salan Rediiscower'd"".",T wokabyularii wos publishd as an appendiks o Michael_Kings Moriori A Salan Rediiscowerd,13,73
T' enwayshun o' dem Chatham [[Ailen]] left dem Moriori salan an deir kulchur t' dy of.,T enwayshun o dem Chatham Ailen left dem Moriori salan an deir kulchur t dy of,16,73
"T' laenghwij wos riimeik'd f' [[Barry Barclay's]] 2000 film dokumentarii ""T' Featas o' Piis"", i' a riimeikin o' Moriori kontakt lorngf' Pākehā an Māori.",T laenghwij wos riimeikd f Barry_Barclays film dokumentarii T Featas o Piis i a riimeikin o Moriori kontakt lorngf Pākehā an Māori,22,12
Deya esa POLLEX (Polynesian Lexicon [[Project]] Online) daatabeis o' dem Moriori werd tuu.,Deya esa POLLEX daatabeis o dem Moriori werd tuu,9,10
"T' 2006 [[Nyuu Ziilan]] sens's show'd 945 salan choosin t' include ""Moriori"" amonst deya traib'l affiliayshuns, compar'd t' 35 salan i' t' 1901 sens's.",T Nyuu_Ziilan senss showd salan choosin t include Moriori amonst deya traibl affiliayshuns compard t salan i t senss,19,73
Wienna es t' kapitel citii a' [[Ostriya]].,Wienna es t kapitel citii a Ostriya,7,37
Mara esa toen i' [[Italii]].,Mara esa toen i Italii,5,72
"Skotish laenghwij inflyuuens o' t' Norfuk laenghwij es nor musa big, buthh et iksiists said 2 o' t' ""HMS Baunti"" matiniis kaem from [[Skotlund]].",Skotish laenghwij inflyuuens o t Norfuk laenghwij es nor musa big buthh et iksiists said o t HMS Baunti matiniis kaem from Skotlund,23,45
"Ushuaia ([[Spanish]]: ""Ushuaia"") esa citii i' [[Aajentiina]].",Ushuaia esa citii i Aajentiina,5,13
"Gukovo ([[Rushan]]: ""Гуково"") esa toen i' Rostov Oblast i' [[Rusha]], t' populayshun a' 66 332 (2017).",Gukovo esa toen i Rostov Oblast i Rusha t populayshun a,11,56
Taatu esa citii i' [[Estonya]].,Taatu esa citii i Estonya,5,13
"Nyuukaasel ([[Inglish]]: ""Newcastle"") (ulla ""Nyuukastel"") es t' sekan biges citii i' [[Nyuu Sauth Wiels]], aafta Sidnii.",Nyuukaasel es t sekan biges citii i Nyuu_Sauth_Wiels aafta Sidnii,10,32
I' es t' biges non-kapitel citii i' [[Ostrielya]].,I es t biges nonkapitel citii i Ostrielya,8,37
"I' es neiimed aafta Nyuucastle-upon-Tyne, a citii i' [[Ingland]].",I es neiimed aafta NyuucastleuponTyne a citii i Ingland,9,12
" (Griinlandic: ""Kalaallit Nunaat"", [[Danish]]: ""Grønland"") es t' biges ailen i' t' world.",es t biges ailen i t world,7,19
Esa [[dapendincii]] a' [[Denmark]].,Esa dapendincii a Denmark,4,12
T' kapitel citii es [[Nuuk]].,T kapitel citii es Nuuk,5,67
"Es ner [[Kaneda]], Yunitid Staits a' [[Iseland]].",Es ner Kaneda Yunitid Staits a Iseland,7,12
Griinland es t' biges Ailen o' t' [[Erth]].,Griinland es t biges Ailen o t Erth,8,19
Griinland es setl'd iyas en iyas agoe b' dem Vikings f' [[Norwaii]] abaut 900 CE.,Griinland es setld iyas en iyas agoe b dem Vikings f Norwaii abaut CE,14,73
Oslo es t' kapitel an t' biges citii o' [[Norwaii]].,Oslo es t kapitel an t biges citii o Norwaii,10,71
Tansaania esa kuntrii i' [[Afreka]].,Tansaania esa kuntrii i Afreka,5,70
"Jesus (also Jesus o' Nasarith), esa biges figur i' [[kreschenitii]].",Jesus esa biges figur i kreschenitii,6,9
"Gwiiana, ofisialii ([[Inglish]]), (""Co-operative Republic of Guyana"") esa kuntrii i' [[Sowth Merika]].",Gwiiana ofisialii esa kuntrii i Sowth_Merika,6,15
"Pinsk ([[Belerushan]]: ""Пінск""; [[Rushan]]: ""Пинск"") esa citii i' [[Belerus]].",Pinsk esa citii i Belerus,5,35
"T' jiografiikel sentaa o' Pinsk es a' 186 km west a' Brest, an' a' 304 km sowthiist a' [[Minsk]].",T jiografiikel sentaa o Pinsk es a km west a Brest an a km sowthiist a Minsk,17,68
Tiemsoen a' [[Pinsk]] es ([[Minsk]] [[Tiem]]).,Tiemsoen a Pinsk es,4,68
Et haufs maild [[winta]] an' woom [[sama]].,Et haufs maild winta an woom sama,7,25
"Chekya (""Česko"") / Chek Repablik (""Česká republika"") esa kuntrii i' [[Urup]].",Chekya Chek Repablik esa kuntrii i Urup,7,14
Medl Eist es region i' [[Asya]].,Medl Eist es region i Asya,6,68
"Mansaala ([[Erabek]]: بحيرة المنزلة‎ ""baḥīrat manzala"") esa brekish laek i' t' north paat o' [[Ejiipt]], a' t' Niil Delta, neya Port-Sayid.",Mansaala esa brekish laek i t north paat o Ejiipt a t Niil Delta neya PortSayid,16,73
Zambia esa kuntrii i' sowth [[Afreka]].,Zambia esa kuntrii i sowth Afreka,6,70
Santi-ago esa kapitel a' [[Chili]].,Santiago esa kapitel a Chili,5,58
Shuwashya esa fedrel subjekt (a' repablik) a' [[Rusha]].,Shuwashya esa fedrel subjekt a Rusha,6,10
"Es t' hoemland o' em [[Shuwash]], a' Bulgar Tirkik salan.",Es t hoemland o em Shuwash a Bulgar Tirkik salan,10,10
T' kapitel citii o' Shuwashya es [[Cheboksary]].,T kapitel citii o Shuwashya es Cheboksary,7,54
"En t' oel diehs, t' yuus o' profeniti wos strorngli diskurejd, posibli dyuu tuu t' presens o' riliijin (meinly [[Kreschenitii]]), so [[Norfuk]] does nor haf mani tuhi werds.",En t oel diehs t yuus o profeniti wos strorngli diskurejd posibli dyuu tuu t presens o riliijin so Norfuk does nor haf mani tuhi werds,26,9
Benin esa kuntrii i' [[Afreka]].,Benin esa kuntrii i Afreka,5,70
Ai Ra'iatea esa [[ailen]] i' t' [[Pesifik Oshen]].,Ai Raiatea esa ailen i t Pesifik Oshen,8,27
"Akra es t' [[kapitel citii]] a' [[Gaana]], wi' an estimated urban popyulashun a' 4,010,054 as a' 2012.",Akra es t kapitel_citii a Gaana wi an estimated urban popyulashun a as a,14,43
Eswotiini ulla Swoseland esa kuntrii i' [[Afreka]].,Eswotiini ulla Swoseland esa kuntrii i Afreka,7,75
"Et es border'd b ' [[Sowth Afreka]] t' ets north, west an' sowth.",Et es borderd b Sowth_Afreka t ets north west an sowth,11,9
"Efta a' konflikt kaw'd t' Sekond Boer War, Eswotiini waa unda t' rule o' t' [[Yunitid Kingdum]] until independens waa gayn'd a' t' 6 September, 1968.",Efta a konflikt kawd t Sekond Boer War Eswotiini waa unda t rule o t Yunitid_Kingdum until independens waa gaynd a t September,23,5
"In April 2018 t' name o' t' kuntrii waa chayng'd f' Kingdum o' Swoseland ([[Inglish]]: ""Kingdom of Swaziland)"" t' Kingdum o' Eswotiini (Inglish"": Kingdom of Eswatini"").",In April t name o t kuntrii waa chayngd f Kingdum o Swoseland t Kingdum o Eswotiini,17,12
"[[Eswotiini]] esa developing kuntrii, an haa serious health issues.",Eswotiini esa developing kuntrii an haa serious health issues,9,52
"[[A]]' o' 2018, [[Eswotiini]] haa t' 12th-lowest life ekspektansy i' t' werl, a' 58 iyas.",A o Eswotiini haa t thlowest life ekspektansy i t werl a iyas,13,12
Dey are t' dominant species o' [[Erth]],Dey are t dominant species o Erth,7,57
"Kendall Nicole Jenner ([[Nowemba]] 3, 1995) es wun Merikan akter and model.",Kendall Nicole Jenner es wun Merikan akter and model,9,74
 Minecraft (Mienkraaft) esa [[Swiidish]] sandboks video geiim mied b' Mojang Studios i' 2009.,Minecraft esa Swiidish sandboks video geiim mied b Mojang Studios i,11,12
"Mojang, t' meikas o' Minecraft, ar hedkwortd i' Stockholm, [[Swiiden]].",Mojang t meikas o Minecraft ar hedkwortd i Stockholm Swiiden,10,10
"T' beta waas released i' [[Swiidish]] an [[Inglish]] i' Mieh, 2009.",T beta waas released i Swiidish an Inglish i Mieh,10,9
"Minecraft haufs nor a [[Norfuk]] laenghwij opshun, but et haufs sam kuntriis' [[Inglish]] dialects: [[Ostrielya]], [[Nyuu Ziilan]], [[Sowth Afreka]], [[Kaneda]], t' Yunitid Staits an t' [[Yunitid Kingdum]].",Minecraft haufs nor a Norfuk laenghwij opshun but et haufs sam kuntriis Inglish dialects Ostrielya Nyuu Ziilan Sowth Afreka Kaneda t Yunitid Staits an t Yunitid Kingdum,27,48
"Et has been held i' [[Paris]], [[Nyuu York]], Los Angeles, Seattle, Orlando an Salem bifo, but nor i' t' Southern Hemisphere yet.",Et has been held i Paris Nyuu York Los Angeles Seattle Orlando an Salem bifo but nor i t Southern Hemisphere yet,22,9
 esa ailen kuntrii i' [[Urup]].,esa ailen kuntrii i Urup,5,8
Asya es biges o' em [[kontenent]].,Asya es biges o em kontenent,6,9
 es a' kuntrii a' [[Afreka]].,es a kuntrii a Afreka,5,39
" es d' sekan manth a' d' iya, en d' laas manth a' [[sama]] i' t' Sauthern Hemisfiya an t' laas manth a' [[winta]] i' the Northern Hemisfiya.",es d sekan manth a d iya en d laas manth a sama i t Sauthern Hemisfiya an t laas manth a winta i the Northern Hemisfiya,27,61
Baku esa t' kapitel an' t' biges [[citii]] a' [[Eserbeyjan]].,Baku esa t kapitel an t biges citii a Eserbeyjan,10,71
Auramaik esa [[laenghwij]] i' t' [[Medl Eist]].,Auramaik esa laenghwij i t Medl Eist,7,2
Liik [[Hiibruu]] an [[Erabek]].,Liik Hiibruu an Erabek,4,10
Newsmax TV i' konserwatif nyuus channel i' dem [[Yunitid Staits o' Merika]] own'd bii Newsmax Media.,Newsmax TV i konserwatif nyuus channel i dem Yunitid_Staits_o_Merika ownd bii Newsmax Media,13,59
T' channel waa kriiat'd bii Merikan juurnalist an' [[Newsmax]] CEO [[Christopher Ruddy]].,T channel waa kriiatd bii Merikan juurnalist an Newsmax CEO Christopher Ruddy,12,12
"Et laanch'd a' Jyuun 16, 2014 t' 35 million [[TV]] subskribers thruu [[DirecTV]] an' [[Dish Network]].",Et laanchd a Jyuun t million TV subskribers thruu DirecTV an Dish Network,13,59
[[A]]' Mieh 2019 t' netwurk riiches around 75 million homes i' dem Yunited Staits o' [[Merika]].,A Mieh t netwurk riiches around million homes i dem Yunited Staits o Merika,14,12
T' kompanii haa hir'd mani former [[Fox News]] personalitiis.,T kompanii haa hird mani former Fox_News personalitiis,8,10
"Dem inkluud Greg Kelly, [[Rob Schmitt]] an' Bob Sellers.",Dem inkluud Greg Kelly Rob_Schmitt an Bob Sellers,8,55
"""[[The Washington Post]]"" haa deskrib'd t' netwurk a' ""landin spot f' kabl nyuus personalitiis i' niid a' nyuu home"".",The_Washington_Post haa deskribd t netwurk a landin spot f kabl nyuus personalitiis i niid a nyuu home,17,12
"Tunisia, ofisialii Repablik o' Tunisia ([[Erabek]]: تونس‎) esa kuntrii i' North Afreka.",Tunisia ofisialii Repablik o Tunisia esa kuntrii i North Afreka,10,75
T' kapitel citii es [[Tunis]] (Tunisia).,T kapitel citii es Tunis,5,67
T' ofishol laenghwij es [[Erabek]] an t' ofishol kurencii es Dinar o' Tunisia.,T ofishol laenghwij es Erabek an t ofishol kurencii es Dinar o Tunisia,13,45
T' kuntrii bordas Algeria an [[Libiia]].,T kuntrii bordas Algeria an Libiia,6,57
"Azov ([[Rushan]]: ""Азов"") esa toen i' Rostov Oblast i' [[Rusha]], a' populayshun t' 81 335 (2017).",Azov esa toen i Rostov Oblast i Rusha a populayshun t,11,56
"Repablik o' Abkasiya (Abkasiyan: ""Аҧсны Аҳәынҭқарра"") es unrekogniisid kuntrii to north o' [[Jorja]] (ofisholi et es part o' Jorja).",Repablik o Abkasiya es unrekogniisid kuntrii to north o Jorja,10,48
T' kapitel citii es [[Sukhumi]] (Sukhum).,T kapitel citii es Sukhumi,5,67
T' ofisholi laenghwijes es Abkasiyan an [[Rushan]].,T ofisholi laenghwijes es Abkasiyan an Rushan,7,64
"5 kuntriis ([[Rusha]], [[Nicaragua]], [[Wenezuela]], [[Nauruu]] an [[Siriya]]) recoknisid independens o' Abkasiya.",kuntriis recoknisid independens o Abkasiya,5,10
Nasau es t' kapitel a' t' [[Bahaamas]].,Nasau es t kapitel a t Bahaamas,7,58
"Estonyan (""eesti keel"" i' Estonyan) es em [[laenghwij]] spoken i' [[Estonya]], a kuntri i' [[Urup]].",Estonyan es em laenghwij spoken i Estonya a kuntri i Urup,11,47
"Kataa ([[Erabek]]: Ŕāō∑ōĪ [ňąq…ĎtňĀ…Ďr]‚Äé) esa kuntrii (emiraiit) i' t‚Äô [[Medl Eist]], i' [[Asya]].",Kataa esa kuntrii i t‚Äô Medl_Eist i Asya,8,34
"Et bordas [[Saudi Erabia]] a' sowth, an a' west, north an eist deya esa Persidiaan Gyuulf.",Et bordas Saudi_Erabia a sowth an a west north an eist deya esa Persidiaan Gyuulf,15,68
"""De facto"", a' wata, Kataa orlsoe bordas [[Barain]] an [[Yunitid Erab Emiraiits]].",De facto a wata Kataa orlsoe bordas Barain an Yunitid Erab Emiraiits,12,57
"Deya esa nor rivehs i' Kataa, uni 5–7 big wadiis ([[Erabek]]: وَادِي‎): Wadii-Asma, Wadii-Banat, Wadii-Debayaan, Wadii-Ziab, Wadii-Girbaan, Wadii-Huvaiila an Wadii-Lusail.",Deya esa nor rivehs i Kataa uni big wadiis WadiiAsma WadiiBanat WadiiDebayaan WadiiZiab WadiiGirbaan WadiiHuvaiila an WadiiLusail,17,12
"Siins VII cenchurii Kataa wos a' teritrii o' Erabek Kalifaat, dyuurin' XIII — XIV cenchuriis, o' [[Barain]], a' t' beginiin o' XVI cenchurii, o' [[Porchugal]], aafta, o' Ottoman Empaye.",Siins VII cenchurii Kataa wos a teritrii o Erabek Kalifaat dyuurin XIII — XIV cenchuriis o Barain a t beginiin o XVI cenchurii o Porchugal aafta o Ottoman Empaye,29,12
"I' 1916 — 1971 iyas, Kataa wos t' protektoraiit o' t' [[Yunitid Kingdum]].",I — iyas Kataa wos t protektoraiit o t Yunitid_Kingdum,10,5
"A' Septemba 3, t' letl kuntrii gaiin'd ets [[independens]].",A Septemba t letl kuntrii gaiind ets independens,8,48
"Ostrielya (from [[Leten]]: ""australis"" – sowth) esa t' letles [[kontenent]] i' [[Erth]].",Ostrielya esa t letles kontenent i Erth,7,68
"""De fakto"" ets a' paat o' [[Osheania]].",De fakto ets a paat o Osheania,7,68
Deir esa 3 kuntriis i' [[Ostrielya]]:,Deir esa kuntriis i Ostrielya,5,33
"Proletarsk ([[Rushan]]: ""Пролетарск"") esa toen i' Rostov Oblast i' [[Rusha]].",Proletarsk esa toen i Rostov Oblast i Rusha,8,56
"Josh Duhamel ([[Nowemba]] 14, 1972) es wun Merikan akter.",Josh Duhamel es wun Merikan akter,6,74
"Brussels (, ; , ) es t' kapitel citii a' [[Beljum]].",Brussels es t kapitel citii a Beljum,7,37
" esa kuntrii i' [[Urup]] wi' 621,000 salam.",esa kuntrii i Urup wi salam,6,36
Labasa es a citii i' [[Fiijii]].,Labasa es a citii i Fiijii,6,13
Anna Netrebko (18 [[Septemba]] 1971) esa singer.,Anna Netrebko esa singer,4,9
Erabek es em Erab [[laenghwij]].,Erabek es em Erab laenghwij,5,2
Et es simis t' [[Hiibruu]] an [[Auramaik]].,Et es simis t Hiibruu an Auramaik,7,57
"Erabek es spoken all ower t' woerld, but most i' t' [[Medl Eist]].",Erabek es spoken all ower t woerld but most i t Medl_Eist,12,9
"'Bout 250 milyan salan speaken Erabek, en t' [[laenghwij]] i' weri emportent t' dem muslim, a' dem muslim biliwe a' [[God]] yuus a' t' tark t' Mohamid, a' giiwe hii t' Koran.",Bout milyan salan speaken Erabek en t laenghwij i weri emportent t dem muslim a dem muslim biliwe a God yuus a t tark t Mohamid a giiwe hii t Koran,31,45
"Mani word i' [[Norfuk]] a' [[Pitkern]] a' f' Erabek, liik ""shuga"" a' ""koton"".",Mani word i Norfuk a Pitkern a f Erabek liik shuga a koton,13,10
Burkina Faso esa kuntrii i' [[Afreka]].,Burkina Faso esa kuntrii i Afreka,6,75
 es t' therd biges kuntrii i' [[Afreka]].,es t therd biges kuntrii i Afreka,7,75
"Dili () es t' kapitel, biges citii, chief port an commercial center a' [[Eist Tiimor]].",Dili es t kapitel biges citii chief port an commercial center a Eist_Tiimor,13,71
Worsaaw esa kapitel citii a' [[Poeland]].,Worsaaw esa kapitel citii a Poeland,6,37
"Bitwiin 1939 a' 1945, Worsaaw s' okupiid b' [[Doichland]].",Bitwiin a Worsaaw s okupiid b Doichland,7,10
"A' [[Jaenyuweri 17]], 1945, t' USSR s' inta t' citii, en saau a' dem Nertsii s' distroii t' old citii.",A Jaenyuweri_ t USSR s inta t citii en saau a dem Nertsii s distroii t old citii,18,12
